Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
0005_warmal_19380420_0001_90,بارڠ٢ تمباݢ سڤرت امس تله دچريتاکن,بارڠ٢ تمباݢ سڤرت امس تله دچريتاکن,0.9691606848434396,بارڠ٢ تمباݢ سڤرت امس تله دچريتاکن,PRED
WM-1933-08-02-0004_22_Column-21-29,اف يڠ کيت بوله فهم دري,اف يڠ کيت بوله فهم دري,0.9776427035492811,اف يڠ کيت بوله فهم دري,PRED
WM-1933-08-02-0008_44_Column-42-72,سبنر دان بݢيتو جوݢ تيدق داڤت,سبنر دان بݢيتو چولڠ تيدق دافت,0.8726956667218313,سبنر دان بݢيتو جوݢ تيدق داڤت,GT
UM-1963-08-14-04-26-Column-5-35,بندر، دأيره تمرلوه، يڠ فد ساتو ماس دولو,ندر دأيره تمولوه. يڠ فد ساتو ماس دولور,0.7968531111916553,بندر، دأيره تمرلوه، يڠ فد ساتو ماس دولو,GT
WM-1933-08-02-0006_35_Column-34-98,کنتون دان اکن مننجوقکن حال٢,کنتون دان اکن منچوقکن حال ,0.9180507573253696,کنتون دان اکن منچوقکن حال ,PRED
UM-1963-08-17-07-17-Column-42-28,ايه. أوترسل دري فاکوشي,، به انترسيل دري فاکشڽ,0.5380416421138869,ايه. أوترسل دري فاکوشي,GT
WM-1933-08-02-0007_37_Column-35-73,بودق ايت دان مڠامرکن مريک يأيت,بردق ايت دان . شامرکن مربک يايت,0.7108037190288022,بودق ايت دان مڠامرکن مريک يأيت,GT
0002_warmal_19380105_0002_52,موتوبس فد ديواس ايت تيدق,موتوربس فد ديواس ايت ليڠق,0.8102329303475561,موتوبس فد ديواس ايت تيدق,GT
0005_warmal_19380420_0001_43,بارڠيڠ کامو تياد سوک دڤربوات اورڠ اکن,بارڠيڠ کامو تياد سوك دڤوات اورڠ اکن,0.9008590452776426,بارڠيڠ کامو تياد سوک دڤربوات اورڠ اکن,GT
0008_warmal_19380526_0002_22,کفد ساتو دوا اورڠ سکورڠ٢ڽ -,کفد ساتو دوا اورڠ مکورڠ٢ڽ -,0.9011888015303177,کفد ساتو دوا اورڠ سکورڠ٢ڽ -,GT
0001_warmal_19380105_0001_32,برسبدا بهوا محمد صلى الله عليه,برسبدا بهوا محمد صلى الله عليه ,0.8835439958284537,برسبدا بهوا محمد صلى الله عليه,GT
WM-1933-08-02-0008_46_Column-44-36,يڠکدوا ـ تيدق ڤول دداڤت يڠ شعير,يشکدوا - تيدق ڤول ددافت يڠشير,0.8349604544978645,يڠکدوا ـ تيدق ڤول دداڤت يڠ شعير,GT
0001_warmal_19380105_0001_49,کامي مک اکو اکن برکات يايت,کامي مك اکو اکن برکات يأيت,0.9357460138808172,کامي مك اکو اکن برکات يأيت,PRED
0004_warmal_19380301_0002_9,دفربواة اوله,دفربواة اوله,0.7989934078221219,دفربواة اوله,PRED
0007_warmal_19380526_0001_56,ڽاموء سنونجم داتڠ مڽرڠ,باموء سنونجم داتڠ مبرڠ,0.9021908897181231,ڽاموء سنونجم داتڠ مڽرڠ,GT
UM-1963-08-16-03-27-Column-20-14,استاذ ابو بکر سکارڠ دالم,استناوبکر سکارڠ دالم,0.6772028286857542,استاذ ابو بکر سکارڠ دالم,GT
0002_warmal_19380105_0002_32,باݢي مڠاتورکن کمڤوڠ دمقيمڽ.,باݢي مڠاتورکن کمڤرغ دمقيمن. ,0.8943126867281302,باݢي مڠاتورکن کمڤوڠ دمقيمڽ.,GT
WM-1933-08-02-0007_41_Column-39-17,ڤد هاري جمعت سئورڠ چينا هيلم,فد هاري جميت سئورڠ جينا هيلم,0.8269213016989517,ڤد هاري جمعت سئورڠ چينا هيلم,GT
WM-1933-08-02-0007_39_Column-37-6,نݢري سمبلين ڤد ميڠݢو يڠ لڤس,ڽکري سمبلين ڤد ميڠݢو يڠ لڤس,0.8776387759673189,نݢري سمبلين ڤد ميڠݢو يڠ لڤس,GT
0001_warmal_19380105_0001_12,مک مريکئيت فون فرݢي کفد,مك مريكئيت فون فراݢي کفد,0.93644683520308,مك مريكئيت فون فراݢي کفد,PRED
WM-1933-08-02-0002_6_Column-6-7,سمواڽ دالم خدمتکن اݢام ڤڠتهوان٢,سموان دالم خدمتکن اکام مڠتهوان2,0.8436506378415208,سمواڽ دالم خدمتکن اݢام ڤڠتهوان٢,GT
0006_warmal_19380420_0002_5,فيکران اخبار ديلي سکيچ.,فيکران اخبار ديلي سکيچ. ,0.9593428321499424,فيکران اخبار ديلي سکيچ. ,PRED
0008_warmal_19380526_0002_18,کباڽقکنڽ توان٢ تله سديا تاهو -,کباڽقکنن توان٢ تله سدا تاهو ,0.8976142522034415,کباڽقکنڽ توان٢ تله سديا تاهو -,GT
UM-1963-08-14-04-37-Column-6-21,ايت ددوݢ سيف فد بولن,يت ددوكن سيف فد برين,0.6549442755908904,ايت ددوݢ سيف فد بولن,GT
0005_warmal_19380420_0001_31,تڠݢي هاتي لاݢي مليا برمول اورڠيڠ تياد,تڠݢي هاتي لاݢي مليا برمول اورڠيڠ تياد,0.9652540088592801,تڠݢي هاتي لاݢي مليا برمول اورڠيڠ تياد,PRED
UM-1963-08-14-03-32-Column-4-3,بهاکين دالم فيستا ايت,واكين دالم فيسا ايت,0.7826455589611966,بهاکين دالم فيستا ايت,GT
0005_warmal_19380420_0001_3,لمباݢ,لمباݢ,0.9422955366401093,لمباݢ,PRED
0005_warmal_19380420_0001_87,هندق منجوال تمباݢ سادور سڤرت امس.,هندق منجوال تمباݢ سادور سفرت امس. ,0.8887013079442523,هندق منجوال تمباݢ سادور سڤرت امس.,GT
UM-1963-08-17-02-7-Column-35-17,- نأيروبي 16 اوݢس ة,16 اوكسناڽ تاريبوي 16,0.5431926332567384,- نأيروبي 16 اوݢس ة,GT
UM-1963-08-23-08-19-Column-54-32,بواه نݢري بکس فاسوقکن,واحد تکري بكس فاسوڤکن,0.6302874228225964,بواه نݢري بکس فاسوقکن,GT
0001_warmal_19380105_0001_1,8 شول 1356,8 شول 1356,0.9762481019842082,8 شول 1356,PRED
WM-1933-08-02-0006_32_Column-31-7,.نايک تڠݢا سڤرت سئورڠ مودا,دايك تڠݢا سڤرت سئورڠ مودا. ,0.8668806115925308,.نايک تڠݢا سڤرت سئورڠ مودا,GT
UM-1963-08-16-03-36-Column-21-2,رومه امنو:,وما امنو:,0.6529239109883247,رومه امنو:,GT
0008_warmal_19380526_0002_52,اد بوکنڽ ببراف باڽق - سياف,اد بوکون برف باڽق - سياف ,0.8421703778705106,اد بوکنڽ ببراف باڽق - سياف,GT
WM-1933-08-02-0002_7_Column-7-50,امين خطاب ݢورو دمدرسة التوفيقيه, امبين خطاب ݢورو دمدرسة التوفيقيه ,0.7702816622970218,امين خطاب ݢورو دمدرسة التوفيقيه,GT
UM-1963-08-23-04-33-Column-49-16,حکومڽ تيدق مڠاف.,党和政府的,0.058158925515715894,حکومڽ تيدق مڠاف.,GT
0001_warmal_19380105_0001_98,دڠن دمکين ايت باڽق حديث,دڠن دمکين ايت باڽق حديث,0.9167006375655296,دڠن دمکين ايت باڽق حديث,PRED
WM-1933-08-02-0002_6_Column-6-80,ادله کارڠن٢ڽ يڠاخر سکالي,ادله کارڠن٢ن يڠاخر سکالي,0.9407987570328644,ادله کارڠن٢ن يڠاخر سکالي,PRED
0006_warmal_19380420_0002_61,اکن ممباوا ماسيڠ٢ کراجأن ددالم,اکن ممباوا ماسيڠ٢ کراجأن ددالم,0.9242948062503932,اکن ممباوا ماسيڠ٢ کراجأن ددالم,PRED
UM-1963-08-14-05-42-Column-7-25,"""کيت دافة مليهة باڽق","""Kiit daوفهتا بيق""",0.48222086402939546,"""کيت دافة مليهة باڽق",GT
0009_warmal_19380527_0001_30,اورڠ - يدق بݢيتو کعرب٢ئن,اورڠ - تيدق بݢيتو کرب٢ئن ,0.9061338609224779,اورڠ - تيدق بݢيتو کرب٢ئن ,PRED
0010_warmal_19380527_0002_49,14. اتورانڽ فون کتاب٢ اݢام ملايو,14. اتورانڤون کتاب٢ اݢام ملايو,0.9026258186377641,14. اتورانڽ فون کتاب٢ اݢام ملايو,GT
0004_warmal_19380301_0002_123,فد سديکية بولن دهولو ددالم فاريس,مدبديکية بولن دهولو ددالم فاريس,0.8166099785922698,فد سديکية بولن دهولو ددالم فاريس,GT
UM-1963-08-17-08-16-Column-40-13,سوکن، 4 روڠکيڠ، 4.15 تامن,4.15 تاين سوك: 4 روڠنک.,0.6213729952370965,سوکن، 4 روڠکيڠ، 4.15 تامن,GT
0004_warmal_19380301_0002_96,فون دکهوينکن تتافي دالماس بولن,فون تکهوينکن تنافي دالاس بولن,0.7966466730981467,فون دکهوينکن تتافي دالماس بولن,GT
0010_warmal_19380527_0002_128,ليمفا اين ساڠتله بايک کران ݢوݢتن ليمفا,ليمفالين سڠتله بايك کران ݢوکتن ليمفا,0.8816969958971682,ليمفا اين ساڠتله بايک کران ݢوݢتن ليمفا,GT
WM-1933-08-02-0002_5_Column-5-46,دودق مڠضحکن بهاݢين اخر درڤد,دوق مڠضکن بهاݢين اخر درڤد,0.8838844997135223,دودق مڠضحکن بهاݢين اخر درڤد,GT
0010_warmal_19380527_0002_94,توکڠ چف سکارڠ مڠلوارکنڽ کباڽقکن,توکڠ چف سکارڠ مڠلوار کنن کباڽقکن,0.8867042225695262,توکڠ چف سکارڠ مڠلوارکنڽ کباڽقکن,GT
WM-1933-08-02-0002_8_Column-8-37,دان ڤمبتول اݢام دان سئورڠ امام,دان ڤمبول اکام دان سئورڠ لام,0.8697235767256404,دان ڤمبتول اݢام دان سئورڠ امام,GT
UM-1963-08-26-08-13-Column-71-21,سوڠي سيفوة 25 اوݢسة -,وڠي سيڠا 25 اورکا,0.5210028106393607,سوڠي سيفوة 25 اوݢسة -,GT
WM-1933-08-02-0007_42_Column-40-8,ملايو کڤد ڤݢاوي دائره کوالا ڤيله6,6ملايو کڤدفݢاوي دائره کوالا قيله,0.847317694134846,ملايو کڤد ڤݢاوي دائره کوالا ڤيله6,GT
0001_warmal_19380105_0001_4,بڠکڠ دان منولق انسر سيارن قادياني, يڠکڠ دان منولق اتس سبارن قادياني ,0.7851878042025019,بڠکڠ دان منولق انسر سيارن قادياني,GT
WM-1933-08-02-0007_39_Column-37-83,دبري کڤداڽ دان کمدين اي تله,ديري کڤداڽ دان کمدين اي تله,0.8771331923053337,دبري کڤداڽ دان کمدين اي تله,GT
0001_warmal_19380105_0001_61,مڠيکوة جالن ايت مک کيت فون,مڠيکوة جالن ايت مك کيت فون,0.9719951436308435,مڠيکوة جالن ايت مك کيت فون,PRED
0008_warmal_19380526_0002_12,يڠ بربودي حاج ت ف جومة دان مڽيارکنڽ سفرت دباوه اين: - دان تيروان.,يڠبرودي حاج ت ف حومة دان مpeiکنڽ سفرت دباوه اين: - تان تيروان ,0.8088975788881085,يڠ بربودي حاج ت ف جومة دان مڽيارکنڽ سفرت دباوه اين: - دان تيروان.,GT
WM-1933-08-02-0003_14_Column-14-1,سديکيت عسکر٢ لاوت چينا,سديكيت عسكر٢ لاوت جينا,0.8471968737230063,سديکيت عسکر٢ لاوت چينا,GT
UM-1963-08-16-06-24-Column-25-21,عبدالرازق، تيمبالن فردان,فربداڽ تييمباڽ رازق.,0.541995127847467,عبدالرازق، تيمبالن فردان,GT
WM-1933-08-02-0007_37_Column-35-32,بهارو اين منجادي ڤيهق يڠ مڠادو دالم,بهارو اين منجادي فيهق بڠ مڠادولم,0.8724193562163177,بهارو اين منجادي ڤيهق يڠ مڠادو دالم,GT
WM-1933-08-02-0005_29_Column-28-48,اورڠ٢ اسلام برديم دان تيدق اد,اورڠ٢ اسلام برديم دان تيدق اد,0.9484422112373551,اورڠ٢ اسلام برديم دان تيدق اد,PRED
UM-1963-08-23-08-23-Column-55-1,سيڠافورا,سيڤورا,0.9474985529682964,سيڤورا,PRED
UM-1963-08-23-04-15-Column-48-2,فرتپأن٢ بسر دکالڠن٢ اورڠ٢,فرين٢ بن سرس دکلڠن اورڠ?,0.538887880442808,فرتپأن٢ بسر دکالڠن٢ اورڠ٢,GT
UM-1963-08-14-08-1-Column-13-29,کاجڠ13 اوݢسة - ستياوسها اݢڠ فارتي بݢارا فرسکتوان,کاڠي 13 اکسرا - ستياوسا اکوڠ نارتي نکارا فسرکتوان,0.7436616531900757,کاجڠ13 اوݢسة - ستياوسها اݢڠ فارتي بݢارا فرسکتوان,GT
WM-1933-08-02-0003_12_Column-12-95,ڤنتي ايت.,فنتي ايت,0.8209871987235509,ڤنتي ايت.,GT
WM-1933-08-02-0008_45_Column-43-55,تتاڤي اي سئورڠ يڠ ممفو ڽأي سڤوله,نتاڤي اي سئورڠ يڠ ممفويأي سڤوله,0.8845344354703237,تتاڤي اي سئورڠ يڠ ممفو ڽأي سڤوله,GT
0004_warmal_19380301_0002_102,اياله سئورڠ راج فتري کچنتيقکن,اباله سئورڠ راجفتري ݢنتيقکن,0.8089010252432918,اياله سئورڠ راج فتري کچنتيقکن,GT
UM-1963-08-16-06-24-Column-25-41,سلما ساتو ميڠکسو انتوق,ساتو ميفكو التوق,0.5722827753921935,سلما ساتو ميڠکسو انتوق,GT
0001_warmal_19380105_0001_29,کمدين درفد دبوک کونچي دان,کمدين درفد ديوک کونجي دان,0.8889019576717372,کمدين درفد دبوک کونچي دان,GT
0009_warmal_19380527_0001_113,هالوس سرت هنچور افبيل دچمفورکن ددالم,هالوس سرت هنچور اڤيل دچمفورکن ددالم,0.8728020945465538,هالوس سرت هنچور افبيل دچمفورکن ددالم,GT
UM-1963-08-14-06-64-Column-12-14,دالم مانيفيستو,الدم مانيفستو,0.6643383966922263,دالم مانيفيستو,GT
0001_warmal_19380105_0001_62,اکن فرݢيله دڠن چهيا يڠ ݢيلڠ,اکن فراکيله دڠن جهيا يڠ اکيلڠ,0.9191964742001959,اکن فراکيله دڠن جهيا يڠ اکيلڠ,PRED
0005_warmal_19380420_0001_57,هندقله کامو هيناکن دي ڤد ماس کڤڤأنڽ,هندقله کامو هيناکن دي ڤد ماس کڤڤأنڽ,0.9582902293380131,هندقله کامو هيناکن دي ڤد ماس کڤڤأنڽ,PRED
0009_warmal_19380527_0001_93,فألاچوق، واق کلادي.,فألاچوق، واق کلادي. ,0.8764973623875609,فألاچوق، واق کلادي.,GT
0006_warmal_19380420_0002_31,ددالم فرکارا ايت. اي تله ملاوة تيف٢,ددالم فرکارا ايت. اي تله ملاوة تيف٢,0.9121379407388033,ددالم فرکارا ايت. اي تله ملاوة تيف٢,PRED
WM-1933-08-02-0007_41_Column-39-10,دهداڤن محکمه ڤوليس ملاک,دهدافن مككمه قولس ملاك,0.6447646853272582,دهداڤن محکمه ڤوليس ملاک,GT
WM-1933-08-02-0005_28_Column-27-56,دان کراجأن٢ يڠبرلاينن٢ درايت,دان کراجأن٢ يڠبرلايت٢ درايت,0.8143713489021075,دان کراجأن٢ يڠبرلاينن٢ درايت,GT
0001_warmal_19380105_0001_68,ساله دان دوس فد هاري قيامة ايت,ساله دانٌ دوس ڤد هاري قيامة ايت,0.8303445787648788,ساله دان دوس فد هاري قيامة ايت,GT
UM-1963-08-17-06-23-Column-41-23,"مڠيڠتکن ""فرجواڠن منورة","""فرجاتن مدرة""",0.6087400913317574,"مڠيڠتکن ""فرجواڠن منورة",GT
0001_warmal_19380105_0001_85,نبي دان رسول سلملماڽ اکنتتافي,نبي دان رڽول سلملان اکننافي,0.5954630838883004,نبي دان رسول سلملماڽ اکنتتافي,GT
0010_warmal_19380527_0002_78,بستمام، اندرا مڠندرا دان سباݢيڽ يڠ,بستمام، اندا مڠندا دان سباݢيݢ يڠ,0.894843620450152,بستمام، اندرا مڠندرا دان سباݢيڽ يڠ,GT
WM-1933-08-02-0003_20_Column-19-31,برچاکڤ مڽاڽي دان مناري,برجاکڤ ميايي دان مناري,0.8218594757014089,برچاکڤ مڽاڽي دان مناري,GT
UM-1963-08-17-09-27-Column-47-0,کوالا لمفور 16 اوݢسة ـ فرتنديڠن کريکية ملايو سملايا کران,کوالا لمفور 16 اوكسچة - فر تنديڠ کريكيا ملايو سماليا کران,0.7471359570112844,کوالا لمفور 16 اوݢسة ـ فرتنديڠن کريکية ملايو سملايا کران,GT
UM-1963-08-26-09-10-Column-74-0,ايکونومي ملايو,ايكو نومي ملايو,0.8367720321149664,ايکونومي ملايو,GT
WM-1933-08-02-0004_23_Column-22-65,ان طمعڽ منکل فقير٢ دان,يان طمݢن منکل فڤيرا دان,0.5918773064084162,ان طمعڽ منکل فقير٢ دان,GT
0004_warmal_19380301_0002_77,موک يڠ سبݢيتو هوده هڠݢ,موك يڠ سبکيو هووته هڠك,0.6082099776026597,موک يڠ سبݢيتو هوده هڠݢ,GT
UM-1963-08-24-08-28-Column-64-1,ملايا,ملانا,0.8439827819498634,ملايا,GT
WM-1933-08-02-0002_5_Column-5-33,ڤندوانڽ دان تله مڠيکوت اکن فعل,فندانڽ تله مڠکوت اکن فول,0.6973479277478399,ڤندوانڽ دان تله مڠيکوت اکن فعل,GT
UM-1963-08-17-05-14-Column-36-6,توان ليم تله مڽنتوه لاݢي,Taqun li mamlke mu'tuhakki,0.3658389572646169,توان ليم تله مڽنتوه لاݢي,GT
0002_warmal_19380105_0002_24,جالنراي ايت بوله کليهاتن رومه٢,جالنرا ايت بوله کليهاتن روما٢,0.8123954430734236,جالنراي ايت بوله کليهاتن رومه٢,GT
WM-1933-08-02-0004_25_Column-24-62,دأتس لنداسن شرع دري تاهون,تأنس لنداسن شرع دري تاهون,0.8586037556794055,دأتس لنداسن شرع دري تاهون,GT
WM-1933-08-02-0004_23_Column-22-60,رحاجت کڤد زکاتڽ اتو فطرهڽ,رحاجت کڤد زكاتن انو فطرهڽ,0.8624494555534,رحاجت کڤد زکاتڽ اتو فطرهڽ,GT
WM-1933-08-02-0003_21_Column-20-73,برکاسيه٢هن يڠ قوات, برکاسيه٢هن يڠ قوات ..... ,0.753992732976598,برکاسيه٢هن يڠ قوات,GT
0001_warmal_19380105_0001_84,دبڠکيتکن کمدين  درفداڽ سئورڠ,دبڠکيکن کمدين درفدأن سئورڠ,0.8204107570254098,دبڠکيتکن کمدين  درفداڽ سئورڠ,GT
UM-1963-08-17-05-23-Column-37-8,بليو برکات سابه اکن منريما, بيلبور بrzaks sabe akn meriba ,0.4172871613748876,بليو برکات سابه اکن منريما,GT
WM-1933-08-02-0005_29_Column-28-18,دڠن ݢريت بريتن دان اي تله مڽبوتکن,دڠن ݢريت بريتن دان اي تله ميبوتکن,0.8510257530421537,دڠن ݢريت بريتن دان اي تله مڽبوتکن,GT
WM-1933-08-02-0008_45_Column-43-18,سبلوم ظاهرڽ کدنيا براتس٢ قرون,سبلوم ظاهرن کدنيا براتس٢ قرون,0.8675198706516931,سبلوم ظاهرڽ کدنيا براتس٢ قرون,GT
0004_warmal_19380301_0002_51,يڠبرنام باروندى ريبيرق دان ترحقله,يڠبرنام بارون دى ريتبرق دان ترقله,0.8526944607578312,يڠبرنام باروندى ريبيرق دان ترحقله,GT
0004_warmal_19380301_0002_80,هوده درفد فرمفوان ايت. لالو,هوده درڤد فرمفوان ايت. لالو ,0.821027451916725,هوده درفد فرمفوان ايت. لالو,GT
UM-1963-08-24-08-34-Column-66-1,يوڠفيڠ 23 اوݢسة توان,توڤڠ 23 اوکسرا توان,0.6637708315637225,يوڠفيڠ 23 اوݢسة توان,GT
0002_warmal_19380105_0002_127,فول کراجأن ممبري فلواڠ اين,ول کراجأن تمبري ملوڠ اين,0.8258543172570304,فول کراجأن ممبري فلواڠ اين,GT
UM-1963-08-23-07-27-Column-52-28,ماس سلما دوا ميڠݢو انتوق,ماس سلعا دموا مڠکو النوق ,0.7546832865497173,ماس سلما دوا ميڠݢو انتوق,GT
WM-1933-08-02-0005_29_Column-28-28,فرسکتوان بڠسا٢ ارتيڽ بڠسا٢ يڠباڽق,فرسکتون بڠسا٢ ارتيڽ بڠسا يڠباڽق,0.8307870885011737,فرسکتوان بڠسا٢ ارتيڽ بڠسا٢ يڠباڽق,GT
0007_warmal_19380526_0001_71,عبارة اوفس برچمڤور نيرا,عبارة اوفس برچمڤور نيرا,0.9144437405938787,عبارة اوفس برچمڤور نيرا,PRED
UM-1963-08-23-06-30-Column-56-83,لمفور.,مفور.,0.5744422582556296,لمفور.,GT
WM-1933-08-02-0002_6_Column-6-32,ممفاداکن ڤڠاجران٢ڽ دالازهر دان,مڠاداکن تڠاجران٢ن دالازهر دان,0.8062070879206308,ممفاداکن ڤڠاجران٢ڽ دالازهر دان,GT
UM-1963-08-14-01-39-Column-1-13,فراستيوا ايت برلاکو فد,لسموريات بيلاروس فد,0.4045217592691686,فراستيوا ايت برلاکو فد,GT
UM-1963-08-23-03-8-Column-53-32,تاتو مڽمبوة مليسيا اکن دادکن,تانو جهوما ملسباکن دانک,0.5852704959626545,تاتو مڽمبوة مليسيا اکن دادکن,GT
0009_warmal_19380527_0001_85,يڠ سوفن، بيلا سده ماهر مڠارڠ کلق,ڽڠ سوفن، بيلا سده ماهر مڠارڠ کلق,0.9017763936307889,يڠ سوفن، بيلا سده ماهر مڠارڠ کلق,GT
WM-1933-08-02-0006_30_Column-29-35,ڤندي مماسڠڽ.,ڤندي مماسڠڽ. ,0.8030556017238266,ڤندي مماسڠڽ.,GT
WM-1933-08-02-0002_5_Column-5-63,مأنسي مڠوسڠ جنازهڽ سکيرا٢ سباڽق,مأنسي مڠوڠ جنازهڽ سکيرا اسباق,0.6685440912379306,مأنسي مڠوسڠ جنازهڽ سکيرا٢ سباڽق,GT
0002_warmal_19380105_0002_118,"فيهق ""کدوا کمفني"".","فيهق ""کدوا کمفني"". ",0.8150050263623151,"فيهق ""کدوا کمفني"".",GT
0001_warmal_19380105_0001_138,"دان ابن عدي درفد الزهري ""مرسلا""","دان ابن عدي درفد الزهري ""مرجلا ",0.7936035796917865,"دان ابن عدي درفد الزهري ""مرسلا""",GT
UM-1963-08-23-06-6-Column-57-20,فاسران برسام,فاسران برسام,0.7991089426043706,فاسران برسام,PRED
WM-1933-08-02-0001_3_Column-3-65,"کمدين اي ممباچ ""الحمد لله","کمدين اي ممباچ ""الخمد الله""",0.7940699761850905,"کمدين اي ممباچ ""الحمد لله",GT
UM-1963-08-23-08-19-Column-54-42,کسلامتن اوتارا ملايا اکن,کسلمنف انونارما اکن,0.6839952074105872,کسلامتن اوتارا ملايا اکن,GT
0010_warmal_19380527_0002_27,12. کتاب٢ اݢام يڠ ترکنل دالم بهاس,12. کتاب٢ ݢام يڠترکنل دالم باس,0.8599357164544618,12. کتاب٢ اݢام يڠ ترکنل دالم بهاس,GT
0007_warmal_19380526_0001_76,تيدقله هيدوف سباݢي حمار,تيدقله هيدوف سباݢي حمار,0.9829853441495537,تيدقله هيدوف سباݢي حمار,PRED
UM-1963-08-16-03-15-Column-19-21,کمبوديا,کمبوديا,0.5419403052793148,کمبوديا,PRED
WM-1933-08-02-0001_3_Column-3-70,فهمکن يأيت الله تله منجاديکن تيڤ٢,فهمکن يأيت الله تله منجاديکن تيف٢,0.8409276756615892,فهمکن يأيت الله تله منجاديکن تيڤ٢,GT
0010_warmal_19380527_0002_16,ملايو سفرت سڠ کنچيل، فأفندير،,млаيو سفرت سڠ کنجيل، فأندير،,0.8055613885986125,ملايو سفرت سڠ کنچيل، فأفندير،,GT
0008_warmal_19380526_0002_122,0. اتورانڽ چارالماله - سلاري سهاج.,0. اتوراتن چار الماله - سلاري سهاج. ,0.8015711471794282,0. اتورانڽ چارالماله - سلاري سهاج.,GT
WM-1933-08-02-0007_42_Column-40-3,دالم تاهون 1876 دان تله ماسوق,دالم تاهون 1876 دان تله ماسوق,0.9818174996131245,دالم تاهون 1876 دان تله ماسوق,PRED
WM-1933-08-02-0003_11_Column-11-13,ليهت انديا فوڽ سري ڤڠݢوڠ,ليهت انديا فون سري فڠکوڠ,0.9397751581750589,ليهت انديا فون سري فڠکوڠ,PRED
WM-1933-08-02-0003_14_Column-14-39,لاوت کنتون اڤبيل ڤاسوقکن اين تله,لاوت کنتون اڤبيل فاسوقن اين تله ,0.8677008568259422,لاوت کنتون اڤبيل ڤاسوقکن اين تله,GT
UM-1963-08-23-03-18-Column-51-25,أ. شمس الدين منصفتکن,اشمس الدين مصطفاڽ,0.5266810099323179,أ. شمس الدين منصفتکن,GT
0007_warmal_19380526_0001_42,هيلڠله کاسيه صحابت يڠ رامه,هيلڠله کاسيه صهابت يڠرامه,0.8904684841895735,هيلڠله کاسيه صحابت يڠ رامه,GT
0001_warmal_19380105_0001_156,فون ممدأي.,ڤون ممدأي ,0.8315916446472085,فون ممدأي.,GT
UM-1963-08-14-09-13-Column-14-24,دالم فرلاوانن فرتام مليسيا,العالم فرالوان فرتام ميليسيا,0.609001418402354,دالم فرلاوانن فرتام مليسيا,GT
0002_warmal_19380105_0002_6,"کفد فڠارڠ ورت ملايا,",کفد فڠارڠ ورت ملايا,0.9860137096902014,کفد فڠارڠ ورت ملايا,PRED
UM-1963-08-26-06-14-Column-66-16,فميليق٢ ناسه فيڠکير,فمليق٢ باته فيڠکير,0.7344447222082189,فميليق٢ ناسه فيڠکير,GT
UM-1963-08-16-08-14-Column-29-4,علي، فݢاوي فنراڠن فربدانن سيمفانن واڠ,علي، فکاوي فنراڠن فربداڽ سيمفاڽ واڠ,0.8104467945974245,علي، فݢاوي فنراڠن فربدانن سيمفانن واڠ,GT
0002_warmal_19380105_0002_112,"ترجاديڽ اياله بربتولن دهدافن ""ياڠ","ترجاديڽ اياله بريتولن دهدان ""ياڠ",0.8291346223194581,"ترجاديڽ اياله بربتولن دهدافن ""ياڠ",GT
0005_warmal_19380420_0001_60,الى الله اجراء الحيل والرمي روحوا القلوب,الى الله اجراء الحيل والرمي روحنا القلوب,0.7900396004285393,الى الله اجراء الحيل والرمي روحوا القلوب,GT
UM-1963-08-26-09-4-Column-75-28,سکلين نݢارا٢ يڠ اد ددالم دنيا اين، کوفاسنڽ لواس دان, کڠلکن تارا? ڽڠح اد ددالم دنيا ابن، کوفاستن لوس دان ,0.6221781008736432,سکلين نݢارا٢ يڠ اد ددالم دنيا اين، کوفاسنڽ لواس دان,GT
0005_warmal_19380420_0001_33,حالڽ دانتار مأنسي.,حالن دانترا مأنسي. ,0.7994810043710416,حالڽ دانتار مأنسي.,GT
UM-1963-08-14-03-11-Column-2-16,سيڠافورا 13 اوݢسة -,سيغورا 13 اوكسة -,0.6681873720483837,سيڠافورا 13 اوݢسة -,GT
0008_warmal_19380526_0002_15,فرکتأن عموم.,فرکتأن عموم.,0.8870321485437894,فرکتأن عموم.,PRED
0004_warmal_19380301_0002_90,يڠ منڠ ددالم فرتنديڠن اين دان,يڠ منڠ ددالم فرتنديڠ اين دان,0.8985692120262675,يڠ منڠ ددالم فرتنديڠن اين دان,GT
0002_warmal_19380105_0002_104,وقت موتور بس کفوڽأن سلاڠور,وقت موتور بس کفوڽأن سلاڠور,0.8844268541531346,وقت موتور بس کفوڽأن سلاڠور,PRED
0008_warmal_19380526_0002_60,قرطاس، سورة فين سموا فنجامن -,فرطاس، سورة فين سموا فنجامن -,0.9343954232322332,فرطاس، سورة فين سموا فنجامن -,PRED
UM-1963-08-16-02-13-Column-17-3,104 اورڠ اهل۲,104اورڠ اهل?,0.855588658557837,104 اورڠ اهل۲,GT
0010_warmal_19380527_0002_76,فتري٢⹁ ديوا٢ کياڠن لاݢي -,ڤسري٢، ديو٢ کيڠن لاݢي - ,0.8948699448899128,فتري٢⹁ ديوا٢ کياڠن لاݢي -,GT
UM-1963-08-23-06-24-Column-51-0,داسر کراجأن,داسر کراجن,0.8264222405114535,داسر کراجأن,GT
0001_warmal_19380105_0001_70,ايت ممدأي انتوق مڽتاکن معنى,ايت مدأي انتوق مڽتاکن معنى,0.8839748726863402,ايت ممدأي انتوق مڽتاکن معنى,GT
