Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
0008_warmal_19380526_0002_95,بواه کارڠن٢ يڠ اصل ملايو جاتي,بواه کارڠن٢ يڠ اصل ملايو جاني,0.961023734332195,بواه کارڠن٢ يڠ اصل ملايو جاني,PRED
UM-1963-08-16-05-24-Column-23-20,مڠهندقکي يأيت باݢي سئورڠ,Меннефтиki بايت باكى ستورج,0.42159372308279375,Меннефтиki بايت باكى ستورج,PRED
0002_warmal_19380105_0002_67,بڠسا ملايو دائس فرجلانن موتوربس,بڠسا ملايو داتس فرجلانن مونوربس,0.8387186696021618,بڠسا ملايو داتس فرجلانن مونوربس,PRED
WM-1933-08-02-0004_22_Column-21-53,هوا سوات لمباݢ تله داڠکت سڤاي,هجوا سوات لمباݢ تله داڠکت سڤاي,0.8953997110211815,هجوا سوات لمباݢ تله داڠکت سڤاي,PRED
UM-1963-08-17-08-21-Column-41-23,برايکوة:-,سکورنہ -,0.24091095990748812,برايکوة:-,GT
UM-1963-08-16-01-16-Column-16-20,تيمبسن فردان منتري,العربية فسيردان منزري,0.4980637231487154,العربية فسيردان منزري,PRED
UM-1963-08-17-08-13-Column-45-0,انتارا لاين٢ کفوتسن اياله,الارا لاين ٢ کفو�tسي اياله,0.5389872387253918,الارا لاين ٢ کفو�tسي اياله,PRED
WM-1933-08-02-0005_29_Column-28-68,جوݢ اي مک اسلام تياد دان اکن,جوݢ اي مك اسلام تياد دان اکن,0.9559497886205317,جوݢ اي مك اسلام تياد دان اکن,PRED
WM-1933-08-02-0002_5_Column-5-6,کتاکوتن اوله ڤرخبران وفاة سباتڠ,کتاکوتن اوله فرڠبران وڤاة سباتڠ,0.8266131125132908,کتاکوتن اوله فرڠبران وڤاة سباتڠ,PRED
WM-1933-08-02-0004_23_Column-22-82,رس فطره ايت برجالن داتس لنداسن,درس فطره ايت برجال داتس لنداسن,0.8762817504917737,درس فطره ايت برجال داتس لنداسن,PRED
WM-1933-08-02-0005_28_Column-27-98,ڤرسيداڠن٢ ايت دالم ڤکرجأن٢ڽ,فرسيداڠ٢ ايت دالم فکرجأن٢,0.9475271407501211,فرسيداڠ٢ ايت دالم فکرجأن٢,PRED
0009_warmal_19380527_0001_19,21. چريتا٢ اڠن٢ کهيدوفن، کلوارن,21. چريتا٢ اڠن٢ کهيدوفن، کلوارن,0.9221187305058385,21. چريتا٢ اڠن٢ کهيدوفن، کلوارن,PRED
0001_warmal_19380105_0001_47,محمد شفاعتکن کامي کڤد توهن,محمد شفاعتکن کامي کفد توهن,0.9147531369492178,محمد شفاعتکن کامي کفد توهن,PRED
WM-1933-08-02-0006_35_Column-34-81,يڠاکن دسمبوت دري 4 هڠݢ 8,8 يڠاکن دسمبوت دري 4 هڠݢ,0.8621600986948514,8 يڠاکن دسمبوت دري 4 هڠݢ,PRED
WM-1933-08-02-0006_32_Column-31-64,ڤرمڤوان يڠلاين سکالي. عمر ساي 37,فرمڤوان يڠلاين سکالي. عمر ساي37 ,0.8218084402068164,فرمڤوان يڠلاين سکالي. عمر ساي37 ,PRED
WM-1933-08-02-0005_29_Column-28-46,دڠن عالم اسلام يأيت اي عجائبکن,دڠن عالم اسلام يأيت اي عجانبکن,0.8756373982621621,دڠن عالم اسلام يأيت اي عجانبکن,PRED
0010_warmal_19380527_0002_58,4. بهاݢين بهارو.,4. بهاݢين بهارو. ,0.937512986687442,4. بهاݢين بهارو. ,PRED
0005_warmal_19380420_0001_4,فلاجران بهݢيا,فلاجران بهکيا,0.8673036771951491,فلاجران بهکيا,PRED
0001_warmal_19380105_0001_34,تله حاضر دان الله تله امڤونکن,تله حاضر دان الله تله امڤونکن,0.8682895692622754,تله حاضر دان الله تله امڤونکن,PRED
UM-1963-08-17-05-26-Column-38-22,ستڠه٢ اهل، کتاڽ، مليهة رڠ,"?هل. کتاڽ, ملجه رڠ",0.6221241879332146,"?هل. کتاڽ, ملجه رڠ",PRED
0001_warmal_19380105_0001_75,کفر ايت ان شاء الله کيت اکن,کفر ايت ان شاء الله کيت اکن,0.9054952147214141,کفر ايت ان شاء الله کيت اکن,PRED
UM-1963-08-17-03-7-Column-33-16,"کورسوس ""مڽلڠݢار اکن ميت"" فد بولن دفن",کوروس 'ميلڠکاکن ميت' فد بون دڠن. ,0.7127856201440337,کوروس 'ميلڠکاکن ميت' فد بون دڠن. ,PRED
WM-1933-08-02-0003_13_Column-13-5,متمات مڽرڠ اورڠ٢ کمڤوڠ،,متمات مبرڠ اورڠ٢ کمڤوڠ. ,0.8228474960940746,متمات مبرڠ اورڠ٢ کمڤوڠ. ,PRED
UM-1963-08-17-04-20-Column-34-1,متي دسمبوة بايک,مسيا دسبوة بايک,0.6348802465507212,مسيا دسبوة بايک,PRED
0010_warmal_19380527_0002_87,دکمفوڠ٢ بوله دکتاکن بلوم اد،,دکمفوڠ٢ بوله دکتاکن بلوم اد، ,0.9352117275699475,دکمفوڠ٢ بوله دکتاکن بلوم اد، ,PRED
WM-1933-08-02-0008_45_Column-43-9,بندا٢ يڠ ڤاسو دڠن دݢنتيکن ڤرتنجوق,بندا يڠ فاسودڠن دݢتيکن ڤرتنجروق,0.7401433349101618,بندا يڠ فاسودڠن دݢتيکن ڤرتنجروق,PRED
WM-1933-08-02-0001_3_Column-3-62,فون درڤد هيدوڤ ايت.,ڤون درڤد هيدوف ايت. ,0.8599671704706499,ڤون درڤد هيدوف ايت. ,PRED
UM-1963-08-24-07-30-Column-63-23,چاريله اختيار منيڠکيکن موتو،,جاريته اخضمنفکنی موتو,0.6074652784393055,جاريته اخضمنفکنی موتو,PRED
WM-1933-08-02-0003_11_Column-11-48,"""مدهوري""","""مدهوري""",0.7565401526956391,"""مدهوري""",PRED
0002_warmal_19380105_0002_81,لي عوان اين تله ماتي تياداله باݢيڽ,لي عون اين تله ماتي تياداله باݢيڽ,0.9332687192543448,لي عون اين تله ماتي تياداله باݢيڽ,PRED
0006_warmal_19380420_0002_10,درفد ججاهن٢ بريتيش دڠن,درفد ججاهن٢ بريتيش دڠن,0.9182245568211844,درفد ججاهن٢ بريتيش دڠن,PRED
WM-1933-08-02-0007_42_Column-40-37,سبارڠ ڤکرجأن يڠداونتوقکن,سيبارڠ ڤکرجأن يڠداونتوفکن,0.8465308583559145,سيبارڠ ڤکرجأن يڠداونتوفکن,PRED
UM-1963-08-23-09-20-Column-57-19,جاريڠ کجوهانن سلوره هوتن, کجهان سلور موتون ,0.485145963097659, کجهان سلور موتون ,PRED
WM-1933-08-02-0003_11_Column-11-57,تارين٢ تيمور يڠ برجناک,تارین ٢ تيمور يڠ برجنك,0.8426934377579217,تارین ٢ تيمور يڠ برجنك,PRED
0001_warmal_19380105_0001_39,الله تله سوچيکن ديريڽ درڤد سݢل,الله تله سوجبکن ديريڽ درفد سݢل,0.7866812367490356,الله تله سوجبکن ديريڽ درفد سݢل,PRED
UM-1963-08-24-07-35-Column-60-25,دستاديوم نݢارا فد فاݢي ايسوق جم 8.30 فاݢي. کجيأن,کجان سنداتوم نکارا فد فاکي السوق جم 8.30 فاکسي.,0.7488025830381178,کجان سنداتوم نکارا فد فاکي السوق جم 8.30 فاکسي.,PRED
0007_warmal_19380526_0001_89,ڤنيڤو ڤمبليت تيدق برايمان,فنيقو فمبليت تيدق برايمان,0.7532688616954424,فنيقو فمبليت تيدق برايمان,PRED
WM-1933-08-02-0008_45_Column-43-60,يڠ ديم دتانه شام امڤت اورڠ. مک,ڠ دينم دتانه شام امڤت اورڠ. mك ,0.8450187777306584,ڠ دينم دتانه شام امڤت اورڠ. mك ,PRED
WM-1933-08-02-0006_35_Column-34-35,اورڠ٢ ماسيه اد ترايڠت لاݢي اکن,اورڠ٢ ماسيه اد ترايڠت لاݢي اکن,0.9198352069403534,اورڠ٢ ماسيه اد ترايڠت لاݢي اکن,PRED
WM-1933-08-02-0005_28_Column-27-3,(سمبوڠن درڤد موک 3),(سمبوڠن درڤد موك 3),0.8497845916903676,(سمبوڠن درڤد موك 3),PRED
0007_warmal_19380526_0001_52,باو يڠبوسق برهمبوران! بوکن?,باو يڠبوسق برهموران! بوکن?,0.909847911812021,باو يڠبوسق برهموران! بوکن?,PRED
WM-1933-08-02-0001_4_Column-4-90,يڠترمشهور دان ڤاجقئن٢ ڤرنيݢأن,يڠترمشهور دان فاجقڽ٢ فرنيݢان,0.7824248987943934,يڠترمشهور دان فاجقڽ٢ فرنيݢان,PRED
WM-1933-08-02-0008_43_Column-41-41,لاݢي ڤداڽ (لاکي٢) تمڤت تومڤو,لاݢي ڤداڽ (لاکب٢) تمڤت تومڤو,0.9148780843982838,لاݢي ڤداڽ (لاکب٢) تمڤت تومڤو,PRED
UM-1963-08-24-10-24-Column-65-13,مليسيا 31 اوݢسة، تتافي اد,المسايسا 13 اركسة. تنافي اد,0.5349568954089304,المسايسا 13 اركسة. تنافي اد,PRED
WM-1933-08-02-0007_41_Column-39-1,کلکوان سئورڠ بودق ڤرمڤوان,کلکوان سئورڠ بودق ڤرمڤوان. ,0.9202783762645501,کلکوان سئورڠ بودق ڤرمڤوان. ,PRED
0005_warmal_19380420_0001_45,(125) کات حکمأ (اڤبيل کامو منورة جالن,(125) کات حکمأ (اڤبيل کامو منورة جالن,0.9694952140196658,(125) کات حکمأ (اڤبيل کامو منورة جالن,PRED
UM-1963-08-24-08-17-Column-61-21,فاس سوده ماتي,فاس سره ماتي,0.8126184245799863,فاس سره ماتي,PRED
0010_warmal_19380527_0002_12,100 تاهون يڠ لالو حکاية عبدالله,تأهون يڠلالو حکاية عبدالله,0.8677203085667963,تأهون يڠلالو حکاية عبدالله,PRED
WM-1933-08-02-0005_29_Column-28-87,دباڠونکن مسجد٢ دسلوره ججاهن٢,دبڠوننک مسجد٢ دسلوره ججاهن٢,0.8397999852607594,دبڠوننک مسجد٢ دسلوره ججاهن٢,PRED
0001_warmal_19380105_0001_147,ممبونهڽ مک  بارڠسياف ممبونه,مبونهن مك بارڠسياف مبونهڽ,0.8513261219812783,مبونهن مك بارڠسياف مبونهڽ,PRED
UM-1963-08-23-09-20-Column-57-38,فوسيڠن تيمبالن منتري بسر,فويڠيش تيبالن منزي بسر,0.6669819376512415,فويڠيش تيبالن منزي بسر,PRED
WM-1933-08-02-0007_42_Column-40-70,کوالا ڤيله تله منجادي سڤرکارا يڠ,کوالاڤيله تله منجادي سفرکارا يڠ,0.8369986763561759,کوالاڤيله تله منجادي سفرکارا يڠ,PRED
0001_warmal_19380105_0001_55,دمان احمد دان اومتڽ? مک,دمان احمد دان اومن? مك,0.8039510464914542,دمان احمد دان اومن? مك,PRED
UM-1963-08-17-05-23-Column-37-16,يڠ دجامين اوله ملايا، سدڠ,دڠ داول اوله ملايا. سدڠ,0.669635108385443,دڠ داول اوله ملايا. سدڠ,PRED
WM-1933-08-02-0008_44_Column-42-33,عراق دان لاينڽ سڠݢهڤون بݢيتو لواس,عراق دان لاينڽ سڠݢهڤون بݢيتو لواس,0.8690435454145533,عراق دان لاينڽ سڠݢهڤون بݢيتو لواس,PRED
UM-1963-08-14-01-34-Column-0-12,تله مپتاکن فراسأن فواسهاتي,لله من اکن فرسان فرسنن,0.5378891734663351,لله من اکن فرسان فرسنن,PRED
UM-1963-08-24-08-17-Column-61-8,فرايکاتن مروسوة،,فريکاتن مروسوا,0.5870958898324689,فريکاتن مروسوا,PRED
WM-1933-08-02-0008_43_Column-41-15,ترڤندڠ هيبت ددالم ميدان ڤڤراڠن,ترکندڠ هيبت ددالم ميدان فڠراڠ,0.820460059301565,ترکندڠ هيبت ددالم ميدان فڠراڠ,PRED
0005_warmal_19380420_0001_36,ݢوناکندي کفد ممبري کبجيکن.,کوناکندي کفد ممبري کبجيکن. ,0.9543977214241849,کوناکندي کفد ممبري کبجيکن. ,PRED
WM-1933-08-02-0005_28_Column-27-60,دان منريما بالسن دوس٢ روم ايت,دان منريما بالسن دوس٢ روم ايت ,0.970424387147218,دان منريما بالسن دوس٢ روم ايت ,PRED
WM-1933-08-02-0008_46_Column-44-70,يأتي من بعدي اسمه احمد) دان ڤول,أتى من بعدي اسمه (احمد) دان فول,0.914191256998376,أتى من بعدي اسمه (احمد) دان فول,PRED
UM-1963-08-14-04-26-Column-5-67,دنݢري فهڠ يڠ موندور سکالي، تله برتوکر,درڠري فهڠ موي ندور سکالي. تله برتوكس,0.7699779404266385,درڠري فهڠ موي ندور سکالي. تله برتوكس,PRED
0005_warmal_19380420_0001_20,مريکئيت اکن اخرة(٥) مڠاسيه مريکئيت,مريكئيت اکن اخرة(٥) مڠاسيه مريكئيت,0.926272030710107,مريكئيت اکن اخرة(٥) مڠاسيه مريكئيت,PRED
UM-1963-08-26-08-24-Column-72-9,سيڠافورا، 9.45 ورت بريتا،,مڠافورا 0.45 ورت بيرتا.,0.7598307626071628,مڠافورا 0.45 ورت بيرتا.,PRED
WM-1933-08-02-0004_27_Column-26-51,سليڤر٢ ڤرمڤوان برتکت دڠن ڤرمات٢,слифр٢ فرمقوان برتكت دڠن فرمات٢.,0.7426565863681778,слифр٢ فرمقوان برتكت دڠن فرمات٢.,PRED
UM-1963-08-14-08-10-Column-11-0,ا. عبدالواحد منمبهکات،,. عبدالواحد من ميكانيكس,0.38106617641377233,ا. عبدالواحد منمبهکات،,GT
0004_warmal_19380301_0002_100,هوده دموک استريڽ ايت اياله,هوده دمرك استريڽ ايت لياله,0.8021517138541852,هوده دمرك استريڽ ايت لياله,PRED
0002_warmal_19380105_0002_27,دکمفوڠ ايت دان جوݢ کفد,دکمفوڠ ايت دان جوݢ کفد,0.9205447155784225,دکمفوڠ ايت دان جوݢ کفد,PRED
WM-1933-08-02-0004_23_Column-22-45,وداراڽ يڠلمه دڠن هرت تتاڤي,سوداراڽيقلمه دڠن هرت تتافي,0.6949652594051188,سوداراڽيقلمه دڠن هرت تتافي,PRED
UM-1963-08-16-01-13-Column-16-41,مننتڠ مليسيا کتيک رومبوڠن,مڠنت ملاسا کليك رومولسن,0.5711808741152394,مڠنت ملاسا کليك رومولسن,PRED
0007_warmal_19380526_0001_29,موک برچونتيڠ ارڠ بربادي,موك برجونتيڠ ارڠ بربادي,0.9261909389414745,موك برجونتيڠ ارڠ بربادي,PRED
UM-1963-08-16-08-11-Column-27-5,فڠعمومن,فهومسن,0.7222461718787886,فهومسن,PRED
0004_warmal_19380301_0002_17,موک 6,موك 6,0.9258396060074993,موك 6,PRED
0002_warmal_19380105_0002_120,کراجأن يڠمهاعادل ممبرهنتيکن,کراجأن يڠمهادل تمبرهتيکن,0.8179030815329678,کراجأن يڠمهادل تمبرهتيکن,PRED
WM-1933-08-02-0003_13_Column-13-45,فاسر چربون تله دسرڠ اوله 5 اورڠ,فاسر چربون تله دسرڠ اوله 5 اورڠ,0.909909740732687,فاسر چربون تله دسرڠ اوله 5 اورڠ,PRED
UM-1963-08-17-10-28-Column-44-34,تيف٢ نݢارا تله مننجوقکن,فنبکارا تله منجوفن,0.6251741814145587,فنبکارا تله منجوفن,PRED
WM-1933-08-02-0002_7_Column-7-4,سبيوق ڤکرجأن٢ڽ دالم اݢام,سبوق فکرجأن٢٢ دالم اکام ,0.8260017964154451,سبوق فکرجأن٢٢ دالم اکام ,PRED
0004_warmal_19380301_0002_35,ماکنڽ سرت فرݢي کبيليق مندي.,ماکنڽ سرت فرݢي کپياق مندي. ,0.864834574894748,ماکنڽ سرت فرݢي کپياق مندي. ,PRED
UM-1963-08-14-08-10-Column-11-10,منوبهکن امنو بهاݢين رمبو,مويکين امو بهاکين رومو,0.6019719139695132,مويکين امو بهاکين رومو,PRED
0008_warmal_19380526_0002_59,حروفڽ- فرکتأن قلم⹁ دأوة (تابوڠن),حروفن - فکتأن قلم، دأوة (تابوڠن)  ,0.8021922239316019,حروفن - فکتأن قلم، دأوة (تابوڠن)  ,PRED
0009_warmal_19380527_0001_9,کچيل، برفرڠݢن برفصل٢ سرت اد,کچيل، برفرڠکن برفصل٢ سرت اد,0.9673325114028685,کچيل، برفرڠکن برفصل٢ سرت اد,PRED
UM-1963-08-14-01-39-Column-1-32,کوءيل توق توين، دلوار,کرال تونس مرين. تالار,0.41137818485253835,کرال تونس مرين. تالار,PRED
WM-1933-08-02-0006_30_Column-29-11,دتمڤت برتومبوق دڠن تيدق دکناکن,دتمڤت برتومبوق دڠن تيدق دکناکن,0.907032432206928,دتمڤت برتومبوق دڠن تيدق دکناکن,PRED
0009_warmal_19380527_0001_76,25. مڠلوارکن کارڠن٢ دالم,.25 مڠلورکن کارڠن٢ دالم,0.8708021964665221,.25 مڠلورکن کارڠن٢ دالم,PRED
0006_warmal_19380420_0002_71,ݢرية بريتن سدڠ منيمبڠکن سفاي,ݢرية بريتن سدڠ منيمڠکن سفاي,0.9243624698099276,ݢرية بريتن سدڠ منيمڠکن سفاي,PRED
UM-1963-08-23-08-14-Column-53-1,"واڠ ""تابوڠ حج""","“واڠ ""تابوڠ حج”，",0.6679109273930345,"“واڠ ""تابوڠ حج”，",PRED
WM-1933-08-02-0005_28_Column-27-22,کظهرانڽ دانتارا کيت ايت ڤرکتأن,کظاهراتڽ دانتارا کيت ايت فرکتان,0.7629011926534027,کظاهراتڽ دانتارا کيت ايت فرکتان,PRED
UM-1963-08-16-08-14-Column-29-12,اسلام سفاي مپمبوة انجوران کراجأن انتوق, الإسلام سفاي ممبوة الجوران کراجأن انتسوق ,0.732519018991308, الإسلام سفاي ممبوة الجوران کراجأن انتسوق ,PRED
0007_warmal_19380526_0001_108,ݢادي اوله کران بارڠ٢ ايت تيادبرهرݢ,ݢادي اوله کران بارڠ٢ ايت تيادبر هرݢ,0.9399911939358495,ݢادي اوله کران بارڠ٢ ايت تيادبر هرݢ,PRED
UM-1963-08-14-05-34-Column-9-32,منمبه، اورڠ٢ ملايوله يڠ فاليڠ,ورڠ 2 ملايوله فڠليخ,0.5565542751011611,ورڠ 2 ملايوله فڠليخ,PRED
UM-1963-08-16-09-12-Column-29-46,اکن دادکن ايت ترماسوق, آنکن دادگن ايت ترماسون  ,0.7347811595004744, آنکن دادگن ايت ترماسون  ,PRED
WM-1933-08-02-0008_43_Column-41-63,سلڤس هاري ماتيڽ، اڤ لاݢي,سلڤس هاري ماتيڽ اف لاݢي,0.7980045637172953,سلڤس هاري ماتيڽ اف لاݢي,PRED
0006_warmal_19380420_0002_8,جک دادکن سوات فراتوران,جك دادکن سوات فراتوران,0.975669526923078,جك دادکن سوات فراتوران,PRED
UM-1963-08-20-01-10-Column-46-27,اين.,، ان,0.6732798225584324,، ان,PRED
WM-1933-08-02-0007_42_Column-40-22,تله بکرج 30 تاهون ددالم جواتن,تله بکرج 30 تاهون ددالم جواتن,0.9627345159043182,تله بکرج 30 تاهون ددالم جواتن,PRED
0006_warmal_19380420_0002_50,بورنيو موتورس ، لميتيد.,بورنيو موتورس، مليتيد. ,0.8593810022792472,بورنيو موتورس، مليتيد. ,PRED
0010_warmal_19380527_0002_3,موک 6,موك 6,0.8676309388743352,موك 6,PRED
0007_warmal_19380526_0001_50,بڠکي ݢاجه هندق دتودڠکن,بڠکي ݢاجه هندق دتودڠکن,0.9270806702193063,بڠکي ݢاجه هندق دتودڠکن,PRED
WM-1933-08-02-0006_30_Column-29-72,يڠبرتوکر٢ دڠن سنديريڽ. ڤد هاري,يڠبرتکر٢ دڠن سندريڽ. ڤد هاري,0.8447178953662241,يڠبرتکر٢ دڠن سندريڽ. ڤد هاري,PRED
0010_warmal_19380527_0002_44,دبايککي کارڠن سمولا دبواة,دبايککي کارڠن سمولا دبواة,0.8941820123674213,دبايککي کارڠن سمولا دبواة,PRED
0001_warmal_19380105_0001_86,اي تله خبرکن کفد کيت اکن,اي تله خبرکن کفد کيت اکن,0.9340527463493646,اي تله خبرکن کفد کيت اکن,PRED
0004_warmal_19380301_0002_67,دان دبنتڠکن کفد فيليهن تيمباڠن,دان دبتنتڠن کفد فيليهن تيمباڽن,0.6835399417148112,دان دبتنتڠن کفد فيليهن تيمباڽن,PRED
UM-1963-08-17-07-9-Column-44-19,فد اصلڽ لاݢي توهن تله منجاديکن قوم وانيتا ايت سام تارفڽ دڠن قوم للاکي انتوق منجالني هيدوف,ففد اصلن لاݢي توهن تله منجاديکن قوم وانيتا ايت سام تارڤن دڠن قوم للاکي انتوق منجالني هيدوف,0.9031038816235374,ففد اصلن لاݢي توهن تله منجاديکن قوم وانيتا ايت سام تارڤن دڠن قوم للاکي انتوق منجالني هيدوف,PRED
WM-1933-08-02-0003_12_Column-12-74,لاوت ڤاسوقکن اين تله دلاتيهکن,لاوت فاسوقن اين تله دلانيهکن,0.9240001809252022,لاوت فاسوقن اين تله دلانيهکن,PRED
WM-1933-08-02-0007_40_Column-38-79,ڤاتوت کڤد سسئورڠ ڤݢاوي تنامن٢.,. قاتوت کفدستورڠ فݢاوي تنامن٢.,0.7110342100135082,. قاتوت کفدستورڠ فݢاوي تنامن٢.,PRED
WM-1933-08-02-0008_43_Column-41-24,تنامن٢ اتو ددالم ڤرکارا کارڠ مڠارڠ,تنامن٢ اتو ددالمثرکاراکارڠ مڠارڠ.,0.873570767831813,تنامن٢ اتو ددالمثرکاراکارڠ مڠارڠ.,PRED
WM-1933-08-02-0008_43_Column-41-75,دان تراوڠکيله کلمة يڠدکتاکن,دان تراڠکيله کلمة يڠدکتاکن,0.9158321942016459,دان تراڠکيله کلمة يڠدکتاکن,PRED
0002_warmal_19380105_0002_76,ککواڠ کران دياڽ برنياݢ ددالم,ککواڠ کران دياڽ برتياݢ ددالم,0.8037298143241093,ککواڠ کران دياڽ برتياݢ ددالم,PRED
WM-1933-08-02-0003_15_Column-15-90,"""نراک دباوه""","""و دراک دباوه 66""",0.6312865122709761,"""و دراک دباوه 66""",PRED
0009_warmal_19380527_0001_87,فرکارا٢ يڠ لبه ککل.,فݢار٢ يڠ لبه ککل. ,0.8332042202062607,فݢار٢ يڠ لبه ککل. ,PRED
0008_warmal_19380526_0002_105,تيڠݢل.,تيڠݢل,0.9834617131812314,تيڠݢل,PRED
UM-1963-08-14-09-9-Column-15-20,ݢورچن.,کورچن.,0.8117043408187029,کورچن.,PRED
0010_warmal_19380527_0002_36,تيدق ممفلاجري اصول اصلڽ دري,تيدق ممفلاجري اصول اصلن دري,0.9094695078725253,تيدق ممفلاجري اصول اصلن دري,PRED
UM-1963-08-14-05-28-Column-8-9,کمدين بليو ممبايڠکن,کمدين بلvio نبايکن,0.6078121423856072,کمدين بلvio نبايکن,PRED
WM-1933-08-02-0007_41_Column-39-44,سرت ملاکوکن ساتو کسلاهن دأتس,سرت ملا کوکن سانوکسلاهن دأتس,0.792583683844116,سرت ملا کوکن سانوکسلاهن دأتس,PRED
0002_warmal_19380105_0002_126,اوندڠ٢ ملي ريزابيشين. فاتوتله,اوندڠ٢ ملي ريزابيشين. فاتوته,0.9374723620992602,اوندڠ٢ ملي ريزابيشين. فاتوته,PRED
0008_warmal_19380526_0002_30,فرݢونأن بهاس دڠن واسطه توليسن,فݢونأن بهاس دڠن واسطه توليسن,0.8829121007256412,فݢونأن بهاس دڠن واسطه توليسن,PRED
WM-1933-08-02-0008_46_Column-44-60,صلى الله عليه وسلم کڤد قومڽ يڠ, صلى الله عليه وسلم کف د قوميڠ ,0.6716620333752602, صلى الله عليه وسلم کف د قوميڠ ,PRED
0004_warmal_19380301_0002_47,دان جاي اي دلم فيليهن جوهن,دان جاي اي دلم فيليهن جوهز,0.8550303910415464,دان جاي اي دلم فيليهن جوهز,PRED
0009_warmal_19380527_0001_44,مان يڠ دکلوارکن چارا اتوران بهارو,مان يڠدکلوارکن چارا انوران بهارو,0.8853769086387646,مان يڠدکلوارکن چارا انوران بهارو,PRED
WM-1933-08-02-0001_3_Column-3-38,سديکيت درفد ساتو درفد کوکب٢,سديکيت درفد ساتو درفدکوب٢,0.8549101947003951,سديکيت درفد ساتو درفدکوب٢,PRED
UM-1963-08-17-03-28-Column-36-22,نوتيس تنتڠ چداڠن٢ انتوق,لتريس تنظي جداڠن؟نتوق,0.43461525054676714,لتريس تنظي جداڠن؟نتوق,PRED
WM-1933-08-02-0008_45_Column-43-48,لاکي٢ برتاڽ کڤد رسول الله حال سبأ.,لاݢي ٢ برتاڽ کڤدر سول الله سبا. ,0.8311665586722091,لاݢي ٢ برتاڽ کڤدر سول الله سبا. ,PRED
WM-1933-08-02-0002_6_Column-6-57,السهام، العهد الوثيق، المقاماة المحمديه,السهام،العهدالوثيق،المقاماًالمحيديه,0.7243876677391757,السهام،العهدالوثيق،المقاماًالمحيديه,PRED
WM-1933-08-02-0007_42_Column-40-56,دان مڠواسسکن اورڠ٢ ملايو کران,دان مڠواسکن اورڠ٢ ملايو کران,0.96019766672414,دان مڠواسکن اورڠ٢ ملايو کران,PRED
UM-1963-08-14-05-42-Column-7-3,کتاڽ لاݢي دکتبخانه بڠسا٢,لناكی دکترکانه بغض,0.4833684289286028,لناكی دکترکانه بغض,PRED
WM-1933-08-02-0003_16_Column-16-1,يڠمهامليا سلطان ڤهڠ دڠن,يڠهامليا سلطان ڤهڠ دڠن,0.838860422773417,يڠهامليا سلطان ڤهڠ دڠن,PRED
WM-1933-08-02-0004_24_Column-23-42,ڠن ڤرچوم درڤد:,من فرجوم درڤد: ,0.7540180339794876,من فرجوم درڤد: ,PRED
UM-1963-08-14-01-42-Column-0-18,توان حاج موبين شيفرد,ولن حاج موبين شيفوڽ,0.5322606123041369,ولن حاج موبين شيفوڽ,PRED
0007_warmal_19380526_0001_109,سام سکالي.,سام سکالي. ,0.8496822750197275,سام سکالي. ,PRED
UM-1963-08-17-07-17-Column-42-36,اسوهن وانيتا، عين شام,موهن واينا، عين شام,0.6996059943747104,موهن واينا، عين شام,PRED
WM-1933-08-02-0006_35_Column-34-49,دان نيو ورلد ايت تله ماجو دري,دان نيوورلد ايت تله . اجو دري ,0.8738539020481243,دان نيوورلد ايت تله . اجو دري ,PRED
UM-1963-08-14-06-20-Column-11-16,فرنيݢان رونچية ملايو دري,فرنیکان رونجه ماريوت,0.5855995684172396,فرنیکان رونجه ماريوت,PRED
UM-1963-08-23-06-29-Column-55-17,ساتو فرتنديڠن برزنجي فريڠکة,ساتو فندينيڠ بزنجي فرڠکة,0.6023612370556617,ساتو فندينيڠ بزنجي فرڠکة,PRED
UM-1963-08-16-03-36-Column-21-8,سروان داو،,سروان داوب.,0.6888588937597789,سروان داوب.,PRED
0001_warmal_19380105_0001_65,همڤير جادي نبي٢ سکلينڽ.,همفير جادي نبي٢ سکلينڽ. ,0.9149129225790347,همفير جادي نبي٢ سکلينڽ. ,PRED
UM-1963-08-16-08-14-Column-29-1,کلواڠ 15 او ݢسة – توان سيد عثمان بن,Kilowatı 15  örgsə - Təvən sıid etman bən ,0.44847386433431785,Kilowatı 15  örgsə - Təvən sıid etman bən ,PRED
WM-1933-08-02-0003_18_Column-17-77,کن دمولاکن ڤد هاري ثلاث اوله,کن دمولاکن کد هاري ثلاث اوله,0.8119282905260726,کن دمولاکن کد هاري ثلاث اوله,PRED
UM-1963-08-23-03-18-Column-51-33,توان سيد جعفر البار دان سيد,سيد حفتر الباران دن سيد,0.5380614763614066,سيد حفتر الباران دن سيد,PRED
WM-1933-08-02-0004_27_Column-26-86,درڤد بندوڠ. سمارڠ دان سروباي.,درڤ بندوڠ. سمارڠ دان سروباي. ,0.8563525765675121,درڤ بندوڠ. سمارڠ دان سروباي. ,PRED
0010_warmal_19380527_0002_21,جادي مشهور کفد سموا اورڠ ملايو -,جادي مشهور کفدسموا اورڠ ملايو,0.8950873129821293,جادي مشهور کفدسموا اورڠ ملايو,PRED
0004_warmal_19380301_0002_107,لالو برتڽاله اي کفد استريڽ ايت,لالو برتياه اي کفد أستريڽ ايت ,0.7434692397992649,لالو برتياه اي کفد أستريڽ ايت ,PRED
