Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
0004_warmal_19380301_0002_108,دمان سده فرݢي سݢل کروتو٢ يڠ,دمان سده فرݢي صݢل کروتو٢ يڠ,0.9414708664691029,دمان سده فرݢي صݢل کروتو٢ يڠ,PRED
0008_warmal_19380526_0002_39,سسوات بڠسا دان فربندهارأن بهاس,سوات بفسا دان فربينه هارأن بهاس,0.7740700678808112,سوات بفسا دان فربينه هارأن بهاس,PRED
0007_warmal_19380526_0001_94,شعير دکارڠ بوکن مڠات,شمير دکارڠ بوکن مڠات,0.8659276586510336,شمير دکارڠ بوکن مڠات,PRED
0008_warmal_19380526_0002_10,ايفوه فيرق فد هاري احد 17 افريل 1938 ايت دفندڠ ساڠة برݢون دان سفرت اورڠ باتق - کارڠن٢ دالم,ايفوه فيرق فد هاري احد 17 افريل 1938 ايت دفندڠ ساڤة برݢون دان سفرت اورڠ باتق  کارڠن٢ دالم,0.7598936994852405,ايفوه فيرق فد هاري احد 17 افريل 1938 ايت دفندڠ ساڤة برݢون دان سفرت اورڠ باتق  کارڠن٢ دالم,PRED
0007_warmal_19380526_0001_24,اکلڤ کليتا تله برلمڤو,اکلڤ کليتا تله برلمڤو,0.8625928325238048,اکلڤ کليتا تله برلمڤو,PRED
0006_warmal_19380420_0002_17,منولڠ مڽلسيکن ککوستن اين⹁,نولڠ مبلسيکن ککوستن اين,0.8954894846404977,نولڠ مبلسيکن ککوستن اين,PRED
0001_warmal_19380105_0001_46,مريکئيتفون داتڠ کڤد کو برکات يا,مريکئيتفون داتڠ کفد کو برکات يا,0.7677542287643659,مريکئيتفون داتڠ کفد کو برکات يا,PRED
0008_warmal_19380526_0002_75,فڠتهوان لاين بوله دکتاکن تيدق اد,فتهوان لاين بوله دکتاکن نيدق اد,0.7849573970222422,فتهوان لاين بوله دکتاکن نيدق اد,PRED
0010_warmal_19380527_0002_98,فرامفمأن يڠبهارو دسورتکن ايت,فرامفمان يڠبارو دسورتکن ايت,0.9147986143189273,فرامفمان يڠبارو دسورتکن ايت,PRED
0008_warmal_19380526_0002_117,داد فڠاجران يڠبايک٢ - ستڠهڽ,داد ففاجران يڠبايک٢  ستبن,0.979899382129768,داد ففاجران يڠبايک٢  ستبن,PRED
0002_warmal_19380105_0002_48,فدماس ايت تله مند انڠکن کسوساهن,فدماس ايت تله مند انڠکن کسوساهن,0.9354152825223758,فدماس ايت تله مند انڠکن کسوساهن,PRED
0001_warmal_19380105_0001_157,فواق قادياني دسيڠاڤورا تله,فواق قادهاني دسيڠانورا تله,0.8702777239887592,فواق قادهاني دسيڠانورا تله,PRED
0006_warmal_19380420_0002_62,دنيا اين مڠمبيل بهاݢين ددالم,دنيا اين مڠمبيل بهاݢين ددالم,0.9161779707738176,دنيا اين مڠمبيل بهاݢين ددالم,PRED
0005_warmal_19380420_0001_64,فد ساتو ماس کڤد ساتو ماس),ففد ساتو ماس کڤد ساتو ماس,0.701219613085357,ففد ساتو ماس کڤد ساتو ماس,PRED
0006_warmal_19380420_0002_70,اخبار ديلي سکيچ مڠرتي، کراجأن,اخباراديلي سکيچ شرتي کراجأن,0.7608334487822449,اخباراديلي سکيچ شرتي کراجأن,PRED
0007_warmal_19380526_0001_61,سدرکن ديري برصڤت لمه,سدرکن ديري برصڤت لمه,0.9019563519568706,سدرکن ديري برصڤت لمه,PRED
0006_warmal_19380420_0002_58,(سکاتن قدر) دانجوکفرکاولن يڠ,مکاتن قدر دانجوك فرکاولون يڠ,0.9862804213867798,مکاتن قدر دانجوك فرکاولون يڠ,PRED
0006_warmal_19380420_0002_59,تياد سقسام اتو برة سبله.,تياد سقسام اتو برة سبله,0.9415862559464536,تياد سقسام اتو برة سبله,PRED
0005_warmal_19380420_0001_27,مأنسي ايت مسکيڤون بݢيمان بسر ڤڠکتڽ,مأنسي ايت مسکيڤون بݢيمان بسر ڤڠکتڽ,0.9954957418237977,مأنسي ايت مسکيڤون بݢيمان بسر ڤڠکتڽ,PRED
0007_warmal_19380526_0001_46,اوله سکلين تمبي دان اچي,اوله سکلين تمبي دان اچي,0.9992934686947349,اوله سکلين تمبي دان اچي,PRED
0002_warmal_19380105_0002_5,نصيب ملي ريزابيشين کواڠ,قصيب ملي ريزابيشين کواڠ,0.934200608002437,قصيب ملي ريزابيشين کواڠ,PRED
0009_warmal_19380527_0001_12,دمصر مڠارڠ کارڠن٢ بهارو مريک,دمصر مڠارڠ کارڠن٢ بهارو مريک,0.9159646464817407,دمصر مڠارڠ کارڠن٢ بهارو مريک,PRED
0002_warmal_19380105_0002_134,فنوليس تله دافة مڠتهوي فد ماس,فنوليس تله دافة مڠتهوي فد ناس,0.94401173086246,فنوليس تله دافة مڠتهوي فد ناس,PRED
0007_warmal_19380526_0001_28,هيلڠله مرواه سباݢي عبدي,هيلڠله مرواه سباݢي عبدي,0.9742301710722119,هيلڠله مرواه سباݢي عبدي,PRED
0001_warmal_19380105_0001_4,بڠکڠ دان منولق انسر سيارن قادياني,يڠکڠ دان نواق اتس سيارن قادياني,0.8169834704570968,يڠکڠ دان نواق اتس سيارن قادياني,PRED
0008_warmal_19380526_0002_66,بهاس ملايو فون کباڽقکن فنجامن,بلاس ملايو فون کباڽقکن فنجامن بير,0.6510199894258617,بلاس ملايو فون کباڽقکن فنجامن بير,PRED
0004_warmal_19380301_0002_96,فون دکهوينکن تتافي دالماس بولن,فون دکبهونکن تتافي دالماس بولن,0.7701749963521536,فون دکبهونکن تتافي دالماس بولن,PRED
0002_warmal_19380105_0002_136,کواڠ مڠهنتر دوا کڤيڠ فرمنتأن,کواڠ مڤهنتر دوا کفيڠ فرمنتأنا,0.9006457211593977,کواڠ مڤهنتر دوا کفيڠ فرمنتأنا,PRED
0009_warmal_19380527_0001_70,ايت جادي کتاب تنتو برݢون جوک,ايت جادي کتاب تتو برݢون جوݢ,0.9969617507584502,ايت جادي کتاب تتو برݢون جوݢ,PRED
0006_warmal_19380420_0002_22,هندقله دهافوسکن دان ساتو فراتوران,هندقه دهافوسکن دان ساتو فراتوران,0.8825358249145395,هندقه دهافوسکن دان ساتو فراتوران,PRED
0007_warmal_19380526_0001_103,حال ايت کڤد انقڽ دان ستله دسياست مک,حال ايت کڤد انقڽ دان ستله دسياست مک,0.9978190776092818,حال ايت کڤد انقڽ دان ستله دسياست مک,PRED
0004_warmal_19380301_0002_19,فرانس اداله سئورڠ ملتي مليانر,فرانس اداله سئورڠ ماتي ملينر,0.995272358403775,فرانس اداله سئورڠ ماتي ملينر,PRED
0005_warmal_19380420_0001_24,اکن مأنسي ايت هندقله کامولاري درڤداڽ,اکن مأنسي ايت هندقله کامولاري درڤداڽ,0.9961295382066129,اکن مأنسي ايت هندقله کامولاري درڤداڽ,PRED
0008_warmal_19380526_0002_128,(سمبوڠنڽ فد موک 6),سمبوڠن فد موک 6,0.9936782685879911,سمبوڠن فد موک 6,PRED
0008_warmal_19380526_0002_47,ايروفه.,ايرووه,0.7949962521951526,ايرووه,PRED
0007_warmal_19380526_0001_77,بوکن چرديق کران مڠنا,بوکن چرديق کران مڠنا,0.9990026528847179,بوکن چرديق کران مڠنا,PRED
0006_warmal_19380420_0002_18,اداله دشورکن سفاي داتورکن,ادله نشورکن سفاي داتورکن,0.9648721010774439,ادله نشورکن سفاي داتورکن,PRED
0001_warmal_19380105_0001_93,دانلاݢي نبي صلى الله عليه وسلم,دانيلارذي نبي صلى الله عليه وسلم,0.8292685528692689,دانيلارذي نبي صلى الله عليه وسلم,PRED
0007_warmal_19380526_0001_20,هيناله بڠسا دسببکن جرت,هيناله بڠسا دسبيکن جرت,0.937345586791027,هيناله بڠسا دسبيکن جرت,PRED
0002_warmal_19380105_0002_30,تريمکاسيه کفد کتوا٢ دکمفوڠ اين,الريمکاسيه کفد کتوا٢ دکمفوڠ اين,0.7917054532857584,الريمکاسيه کفد کتوا٢ دکمفوڠ اين,PRED
0007_warmal_19380526_0001_74,ليندوڠکن ديري منيفو ݢمر,ليندوڠکن ديري منيفو ݢمر,0.9974909962525934,ليندوڠکن ديري منيفو ݢمر,PRED
0010_warmal_19380527_0002_6,بارڠکالي لبه برفائده ماو اد کمفني,بارڠکالي لبه برفائده ماو اد کمفني,0.9560993710567459,بارڠکالي لبه برفائده ماو اد کمفني,PRED
0007_warmal_19380526_0001_79,حکم اݢام تيدق دبينا,حکم اݢام تيدق دبينا,0.966689112705174,حکم اݢام تيدق دبينا,PRED
0010_warmal_19380527_0002_49,14. اتورانڽ فون کتاب٢ اݢام ملايو,14 اتورانن فون کتاب٢ اݢام ملايو,0.9967280085124368,14 اتورانن فون کتاب٢ اݢام ملايو,PRED
0002_warmal_19380105_0002_46,داتس اين تيدق دبنرکن لاݢي,دالس اين ايدق دبئرکن لانݢي,0.9858728691685639,دالس اين ايدق دبئرکن لانݢي,PRED
0007_warmal_19380526_0001_10,منيڤو اورڠ برباݢي حيله,منيڤو اورڠ برباݢي حيله,0.8966266660731671,منيڤو اورڠ برباݢي حيله,PRED
0008_warmal_19380526_0002_109,ايسيڽ، دريحال راج٢، فتري چنتيق,ارسهن دو بجالر اح٢ فتى سنتتق,0.5572195796673537,ارسهن دو بجالر اح٢ فتى سنتتق,PRED
0010_warmal_19380527_0002_47,سکارڠ بوله دافة علم اݢام دڠن,سکارڠ بوله دافة علم اݢام دڠن,0.9924447446592228,سکارڠ بوله دافة علم اݢام دڠن,PRED
0010_warmal_19380527_0002_95,دڠن توجوان منچاري واڠ - بوکن,دڠن توجوان منچاري واڠ  بوکن,0.9992296995736193,دڠن توجوان منچاري واڠ  بوکن,PRED
0001_warmal_19380105_0001_22,ن اف٢ يڠددالمڽ ايت,٨ اڤ٢ يڠ داللڽ ايت,0.7863276715667297,٨ اڤ٢ يڠ داللڽ ايت,PRED
0009_warmal_19380527_0001_15,بݢيتو. تتافي درجه ايسيڽ دان بسرڽ دان,بݢيتو تتافي درجه ايسيڽ دان بسرڽ دان,0.985201966863025,بݢيتو تتافي درجه ايسيڽ دان بسرڽ دان,PRED
0005_warmal_19380420_0001_71,(132) صحابت يڠ ستيا ايت ايله تاڠن,132 صحابت يڠ ستيا ايت ايله تاڠن,0.7963688180435349,132 صحابت يڠ ستيا ايت ايله تاڠن,PRED
0001_warmal_19380105_0001_150,دان اي تله دکلوارکن اوله,دان اي تله دکلوارکن اوله,0.9929815589740538,دان اي تله دکلوارکن اوله,PRED
0001_warmal_19380105_0001_8,برفرمان ارتيڽ هاڽ امفام عيسى فن,برفرمان ارتيڽ هان امفام عيسى فند,0.877019373291817,برفرمان ارتيڽ هان امفام عيسى فند,PRED
0007_warmal_19380526_0001_96,هارف تيدق دکجي دنستا,هارف تيدق دکجي دنستا,0.996525407643653,هارف تيدق دکجي دنستا,PRED
0005_warmal_19380420_0001_49,(126) بربوات بايکله کامو اتس اورڠيڠ,126 بربوات بايکله کامو اتس اورڠيڠ,0.9987224767834333,126 بربوات بايکله کامو اتس اورڠيڠ,PRED
0007_warmal_19380526_0001_86,مساکن تيڤو توجو دأره,مساکن تيڤو توجو دأره,0.9864955694438425,مساکن تيڤو توجو دأره,PRED
0005_warmal_19380420_0001_23,کامو تنتوت اکندي دان بومور يڠ مننتوت,کامو تنتوت اکندي دان بومور يڠ مننتوت,0.9923754363969293,کامو تنتوت اکندي دان بومور يڠ مننتوت,PRED
0004_warmal_19380301_0002_82,بيڠوڠله مريکئيت سبݢيمان بوله,يڠوڠله مريکئيت سبݢيمان بوله,0.8607214796598757,يڠوڠله مريکئيت سبݢيمان بوله,PRED
0007_warmal_19380526_0001_90,تيدق برڤݢڠ حديث فرمان.,تيدق برڤݢڠ حديث فرمان,0.9683259759953633,تيدق برڤݢڠ حديث فرمان,PRED
0001_warmal_19380105_0001_85,نبي دان رسول سلملماڽ اکنتتافي,نري دان رسول سللمداڽ اکنتتافي,0.8834462372803389,نري دان رسول سللمداڽ اکنتتافي,PRED
0002_warmal_19380105_0002_120,کراجأن يڠمهاعادل ممبرهنتيکن,کراجأن يڠمهاءادل امبرهنتيکن,0.9368347477785683,کراجأن يڠمهاءادل امبرهنتيکن,PRED
0004_warmal_19380301_0002_88,مندافتکن فرمفوان يڠ هوده ايت,سنداڤيکن فرمفوان يڠ هوده ايت,0.699486514527963,سنداڤيکن فرمفوان يڠ هوده ايت,PRED
0002_warmal_19380105_0002_18,(بڠسا٢ اسيڠ).,بڠسا٢ اصڠ ٢٠,0.9812711035761809,بڠسا٢ اصڠ ٢٠,PRED
0008_warmal_19380526_0002_41,رسم، فيکران، هاتي، کفرچيأن،,رسم فيکران هاتي کفرچيأن,0.9991953107375664,رسم فيکران هاتي کفرچيأن,PRED
0004_warmal_19380301_0002_87,يڠ هوده سکالي کمدين فروسيک,يڠ هوده سکالي کمدين فروسيک,0.9928716813172559,يڠ هوده سکالي کمدين فروسيک,PRED
0008_warmal_19380526_0002_64,ملايو تياد فرنه اد حروف سنديري,ملايو تياد فرنه اد حروف سندري,0.9752652580856792,ملايو تياد فرنه اد حروف سندري,PRED
0006_warmal_19380420_0002_6,"""بوليکه فواسهاتي نݢري٢ يڠ",بوليهکه فواسهاتي نکري يڠ,0.8029435344816621,بوليهکه فواسهاتي نکري يڠ,PRED
0007_warmal_19380526_0001_53,استميوا منيڤو دتڠه ترڠ,استميوا منيڤو دتڠه ترڠ,0.9808995990119627,استميوا منيڤو دتڠه ترڠ,PRED
0007_warmal_19380526_0001_102,کات حاج بصير مک ايڤون مڠادوکن,کات حاج بصير مک ايڤون مڠادوکن,0.9869737743606045,کات حاج بصير مک ايڤون مڠادوکن,PRED
0001_warmal_19380105_0001_36,(مڠامڤون دوس دسين ارتيڽ يأيت),مڠامقون ددرس دسين ارلين يأيت,0.9082648338647208,مڠامقون ددرس دسين ارلين يأيت,PRED
0010_warmal_19380527_0002_27,12. کتاب٢ اݢام يڠ ترکنل دالم بهاس,12 کتاب٢ اݢام يفترکنل دالم بهاس,0.992806920175053,12 کتاب٢ اݢام يفترکنل دالم بهاس,PRED
0004_warmal_19380301_0002_81,بربيسيق٢له فڠاديل٢ ايت دان,بربيسيق٢له نڠاديل٢ ايت داز,0.8972161442223615,بربيسيق٢له نڠاديل٢ ايت داز,PRED
0004_warmal_19380301_0002_71,ددالم سبواه بيليق يڠ لواس سفاي,ددالم سجواه بيليق يڠ اواس سفاي,0.8542916824972268,ددالم سجواه بيليق يڠ اواس سفاي,PRED
0006_warmal_19380420_0002_3,موک 6,6,0.3402369916439057,6,PRED
0002_warmal_19380105_0002_113,"مين انديان اسوسياشن"" سنتول کوالا",مين اندييان اسوسياشن منتول کوالا,0.9235767244890388,مين اندييان اسوسياشن منتول کوالا,PRED
0009_warmal_19380527_0001_31,کارڠنڽ.,کارڠن,0.9974729429113428,کارڠن,PRED
0004_warmal_19380301_0002_18,سديکية ماس دهولو دسلاتن,سديکية ماس دهواو دملاتين,0.9450934124570036,سديکية ماس دهواو دملاتين,PRED
0002_warmal_19380105_0002_58,تله ممبواة سفوچق سورة فرموهنن يڠ,تله ممبواة سفوجق سورة فرتويني يڠ,0.8589446227240741,تله ممبواة سفوجق سورة فرتويني يڠ,PRED
0004_warmal_19380301_0002_104,استريڽ ايت سئورڠ فرمفوان يڠ چنتيق,استرتڽ ايت بيئورڠ فرمفوان يڠچنيق,0.9003736936609333,استرتڽ ايت بيئورڠ فرمفوان يڠچنيق,PRED
0010_warmal_19380527_0002_82,ملايو هڠک ببراف لام سفرت حکاية٢,ملايو هنک ببراف لام سفرت حکاية ٢,0.9837338344005149,ملايو هنک ببراف لام سفرت حکاية ٢,PRED
0004_warmal_19380301_0002_13,دمان٢,دمان٢,0.7506571855362293,دمان٢,PRED
0010_warmal_19380527_0002_133,ليڠه مڽمفرناکن کصيحاتن افبيل اد علامة,ليڤه مڽمفر ناکن کصيحاتن افبيل ادعلامة,0.8064424276118614,ليڤه مڽمفر ناکن کصيحاتن افبيل ادعلامة,PRED
0009_warmal_19380527_0001_41,ستڠهڽ تله برانسور بايک تيدق براف,ستڠن نه برانسور بايک تيدق براف,0.797221468464356,ستڠن نه برانسور بايک تيدق براف,PRED
0009_warmal_19380527_0001_59,درفد فرخبران باڽق کارڠن ايلوق٢,درفد فرخبران باڽق کارڠن ايلوق٢,0.9855298853766704,درفد فرخبران باڽق کارڠن ايلوق٢,PRED
0008_warmal_19380526_0002_87,بوکن فرسوراتن نماڽ.,بوکن فرسوراتن نماڽ,0.9959607939063193,بوکن فرسوراتن نماڽ,PRED
0002_warmal_19380105_0002_118,"فيهق ""کدوا کمفني"".",فيهق کدوا کمغني,0.8278939476761378,فيهق کدوا کمغني,PRED
0008_warmal_19380526_0002_116,کفراڠين يڠ تيڠݢي - تياد باڽق تلادن,کفراغين يڠ تيڠݢي  تياد باڽق تلادن,0.891100279726258,کفراغين يڠ تيڠݢي  تياد باڽق تلادن,PRED
0010_warmal_19380527_0002_46,ملايو يڠ فندي ممباچ ملايو,ملايو يڠ فندي ممباچ ملايو,0.9901893409740918,ملايو يڠ فندي ممباچ ملايو,PRED
0010_warmal_19380527_0002_43,سمات٢ - کالو کتاب٢ جاوي اين,سمات٢  کالو کتاب٢ جاوي اين,0.9846481147362641,سمات٢  کالو کتاب٢ جاوي اين,PRED
0002_warmal_19380105_0002_93,اومني بس کمفني لميتيد دان موتور,اواسي بس کمڤنڽ لمياليد دان موتور,0.7778658052945969,اواسي بس کمڤنڽ لمياليد دان موتور,PRED
0008_warmal_19380526_0002_63,- حروف رومي - سموا فنجامن -, حروف رومي  سموا فنجامن ,0.68708331778616, حروف رومي  سموا فنجامن ,PRED
0004_warmal_19380301_0002_80,هوده درفد فرمفوان ايت. لالو,موده ترڤن فرمفوانا ايت لااو,0.7411984362199494,موده ترڤن فرمفوانا ايت لااو,PRED
0001_warmal_19380105_0001_68,ساله دان دوس فد هاري قيامة ايت,ساله دان دوس فد هاري قيامة ايت,0.9784880410186575,ساله دان دوس فد هاري قيامة ايت,PRED
0010_warmal_19380527_0002_121,بهاسڽ - اورڠ ملايو سکارڠ بلوم,بهاسڽ  اورڠ ملايو سکارڠ بلوم,0.948141671762659,بهاسڽ  اورڠ ملايو سکارڠ بلوم,PRED
0008_warmal_19380526_0002_49,ايروفه، جادي سوات چاوڠن علم،,ايروفه جادي سوات چاوڠن علم,0.8312778522103704,ايروفه جادي سوات چاوڠن علم,PRED
0007_warmal_19380526_0001_104,يڠددعوا ڤون دتڠکڤ.,يڠددعوا ڤون دتڠکڤ,0.9915046398432301,يڠددعوا ڤون دتڠکڤ,PRED
0007_warmal_19380526_0001_56,ڽاموء سنونجم داتڠ مڽرڠ,پاموء سنونجم داتڠ مبرڠ,0.8862489809809216,پاموء سنونجم داتڠ مبرڠ,PRED
0002_warmal_19380105_0002_34,ايت ايله جالن دري کوالا لمفور,ايت ايله جالن دري کوالا لمفور,0.907845627022384,ايت ايله جالن دري کوالا لمفور,PRED
0002_warmal_19380105_0002_20,سبوتکن اين اياله ملي ريزابيشين,سبوتکن اين اياله ملي رتزايشين,0.8272745373226206,سبوتکن اين اياله ملي رتزايشين,PRED
0010_warmal_19380527_0002_74,دمقصودکن جادي چنتوه تلادن,دمقصودکن جادي چنتوه تلادن,0.9101712515011132,دمقصودکن جادي چنتوه تلادن,PRED
0002_warmal_19380105_0002_141,دکوالا لمفور.,دکوالا لمفور,0.8752782565799319,دکوالا لمفور,PRED
0002_warmal_19380105_0002_102,براوله چدرا. فنوليس ماسيه ترايڠة,براوله چدروا فنوليس ماتيه ترايڠة,0.8919990874339585,براوله چدروا فنوليس ماتيه ترايڠة,PRED
0001_warmal_19380105_0001_5,(سمبوڠن درفد موک 3),سمبوڠن درفد توک 3,0.8429018428464805,سمبوڠن درفد توک 3,PRED
0010_warmal_19380527_0002_56,"مريکئيت⹁ تيدق دملياکنڽ ""بوکو""",مريکئيت تيدق دملياکنڽ بوکو,0.9281197603033894,مريکئيت تيدق دملياکنڽ بوکو,PRED
0010_warmal_19380527_0002_115,(سڠ سمبه) سموا دالم شعر يڠ هيبة,سڠ سمبه سموا دالم شعر يڠ هية,0.8009207149255451,سڠ سمبه سموا دالم شعر يڠ هية,PRED
0005_warmal_19380420_0001_65,(130) هيدوڤ ددالم دامي ايت اد لبه,130 هيدوڤ ددالم ذامي ايت اد لبه,0.9991282978913458,130 هيدوڤ ددالم ذامي ايت اد لبه,PRED
0010_warmal_19380527_0002_104,اد ݢاي کارڠن چنتيق يڠ بوله مناريق,اد ݢاي کارڠن چنتيق يفبوله مناريق,0.9874000125699243,اد ݢاي کارڠن چنتيق يفبوله مناريق,PRED
0009_warmal_19380527_0001_103,کمدين تيمبولله فڽاکية٢ سفرت سمبلية.,کمدين تيمبولله فڽاکية٢ سفرت سويلية,0.9885878380716937,کمدين تيمبولله فڽاکية٢ سفرت سويلية,PRED
0005_warmal_19380420_0001_58,کات فلاطون فنديت يوناني.,کات فلاطون فديت يوناني,0.9815929196935884,کات فلاطون فديت يوناني,PRED
0002_warmal_19380105_0002_44,اسيڠ مڠمبيل سيوا فد تيف٢ هاري.,اسيڠ مڠمبيل سيوا قد تيف٢ هاري ة,0.9769488144381504,اسيڠ مڠمبيل سيوا قد تيف٢ هاري ة,PRED
0009_warmal_19380527_0001_60,کلوار دالم سورتخبر٢ دان مجله٢ -,کلوار دالم سورتخبر٢ دان مجله٢ ,0.9626828462947753,کلوار دالم سورتخبر٢ دان مجله٢ ,PRED
0002_warmal_19380105_0002_108,تله دباليڠ اوله اورڠ دڠن بوتل,تله دڽاليڠ اوله اورڠ دڠن بوتل,0.7493731248837419,تله دڽاليڠ اوله اورڠ دڠن بوتل,PRED
0005_warmal_19380420_0001_55,(128) بارڠسياف تيدق مموجوء اي اکن,128 بارڠسياف تيدق مموجوء اي اکن,0.9998063358142155,128 بارڠسياف تيدق مموجوء اي اکن,PRED
0007_warmal_19380526_0001_63,فراڠي دمکين کورڠله همه,فرڠي دمکين کورڠله همه,0.9060921834060501,فرڠي دمکين کورڠله همه,PRED
0008_warmal_19380526_0002_73,سورتخبر٢ دان مجله٢ - تيف٢,تخاربر٢ دان مجله٢ تيف٢,0.5173619032226187,تخاربر٢ دان مجله٢ تيف٢,PRED
0008_warmal_19380526_0002_86,دهولو فاکي سبوة دمولة سهاج -,دهولو فاکي سبوة دمولة سهاج ,0.992068202003823,دهولو فاکي سبوة دمولة سهاج ,PRED
0007_warmal_19380526_0001_17,موک يڠ برسيه براوبه کوليت,موک يڠ برسيه براوبه کوليت,0.8356263115478799,موک يڠ برسيه براوبه کوليت,PRED
0009_warmal_19380527_0001_109,فواسهاتي. کساکيتن توان فون اکن هيلڠ دڠن,فواسهاتي کساکيتن توان فون اکن هيلڠ دڠن,0.9607370128395473,فواسهاتي کساکيتن توان فون اکن هيلڠ دڠن,PRED
0001_warmal_19380105_0001_66,هي همب٢ الله کامو ليهتله,في هيب٢ الله کاتو ليهته,0.864029909503454,في هيب٢ الله کاتو ليهته,PRED
0010_warmal_19380527_0002_106,يڠدبوکوکن بلوم اد، بݢيتو فول,يڠدبوکوکن بلوم اد بݢيتو فول,0.9865289199849873,يڠدبوکوکن بلوم اد بݢيتو فول,PRED
0002_warmal_19380105_0002_140,کفد توان فڠواس ترانسفورة بورد,کفد توان فڤواس ترانسفورة بورد,0.9942295593338816,کفد توان فڤواس ترانسفورة بورد,PRED
0007_warmal_19380526_0001_97,(سبوڠن درفد موک سبله),سبوڠن درفد موک سبله,0.9631810793201481,سبوڠن درفد موک سبله,PRED
0002_warmal_19380105_0002_107,باليک ککواڠ فد ماس وقت مالم,باليک ککواڠ فد ماس وقت مالم,0.9819558938116836,باليک ککواڠ فد ماس وقت مالم,PRED
0004_warmal_19380301_0002_16,جوهن فرمفوان يڠ هوده سکالي,جوهن فرمفوان يڠ هودة سکالي,0.9696526888392081,جوهن فرمفوان يڠ هودة سکالي,PRED
0006_warmal_19380420_0002_45,اوستين سفوله کيمبريج، اسکوة دوا بلس دان,اوستين سفوله کيمبيج اسکوة دوا بلس دان,0.870188653829395,اوستين سفوله کيمبيج اسکوة دوا بلس دان,PRED
0004_warmal_19380301_0002_39,تياداله حيران اي تنتڠ کادأن توانڽ ايت,بيادالهخيراناي تنتڠ کادأرتوانڽ ايت,0.6701727189238125,بيادالهخيراناي تنتڠ کادأرتوانڽ ايت,PRED
0004_warmal_19380301_0002_28,اکو. تياد لاين يڠ دسيارکن,اکو تياد لاين يڠ دسيارکن,0.983908782114478,اکو تياد لاين يڠ دسيارکن,PRED
0008_warmal_19380526_0002_113,فرکارا٢ عجائب - يأيت سمواڽ,فرکارا٢ عجائب AIT سموان,0.9949211985215565,فرکارا٢ عجائب AIT سموان,PRED
0001_warmal_19380105_0001_80,ابو يڠ تربڠ.,ابو يڠ تريڠ,0.9466720171775705,ابو يڠ تريڠ,PRED
0004_warmal_19380301_0002_53,دي ريبيق.,دي ريبيرق,0.9468283975286662,دي ريبيرق,PRED
0001_warmal_19380105_0001_82,کيت محمد صلى الله عليه وسلم ايت,کيت محمد صلى الله عليه وسلم ايت,0.9572411612313432,کيت محمد صلى الله عليه وسلم ايت,PRED
0004_warmal_19380301_0002_83,تربوک نفسو کفد هرتاون ايت,تربوک نفسو کڤد هرتاون ايت,0.8787919765375938,تربوک نفسو کڤد هرتاون ايت,PRED
0007_warmal_19380526_0001_87,بهياڽ تيدق دفيکر ڤاره,بهياڽ تيدق دفيکر ڤاره,0.9756794313098132,بهياڽ تيدق دفيکر ڤاره,PRED
0010_warmal_19380527_0002_119,ݢتيه سموا دالم شعر يڠ هيبة - لبه,ڠتيه سموا دالم شعريڠ هيبة ـ لبه,0.7878209108750918,ڠتيه سموا دالم شعريڠ هيبة ـ لبه,PRED
0002_warmal_19380105_0002_86,اسيڠ ايت ماسيڠ٢ مننجوقکن کرس,اصيڠ ايت ماتيڠ٢ مننجوقکن کرس,0.8742096162994318,اصيڠ ايت ماتيڠ٢ مننجوقکن کرس,PRED
0001_warmal_19380105_0001_94,تله برخبر کفد کيت يأيت تياد,تله برخبر کفد کيت يأيت تياد,0.8660451630956286,تله برخبر کفد کيت يأيت تياد,PRED
0004_warmal_19380301_0002_52,اي مماکي ݢلارن بيرونيس, abi مماکي اݢلارنا بيترونيس,0.6411962971700285, abi مماکي اݢلارنا بيترونيس,PRED
0010_warmal_19380527_0002_51,فوتڠ بسر، برچري٢ کورسڽ،,فوتڠ بنسر برچري٢ کورسن,0.678047105443621,فوتڠ بنسر برچري٢ کورسن,PRED
0008_warmal_19380526_0002_102,ببراف باڽق حکاية٢ بارڠکالي تله هيلڠ,ببراف باڽق حکاية٢ بارڠکالي تله هيلڠ,0.8152245069767892,ببراف باڽق حکاية٢ بارڠکالي تله هيلڠ,PRED
0005_warmal_19380420_0001_8,اورڠلاين دڠن تياد سبنرڽ مک هرت ايت,اورڠلاين دڠن تياد سبنرڽ مک هرت ايت,0.910566917623474,اورڠلاين دڠن تياد سبنرڽ مک هرت ايت,PRED
0001_warmal_19380105_0001_88,کفد بني اسرائيل ڤد اخر زمان,کفد تني اسرائيل قد اخر زمان,0.73405415768875,کفد تني اسرائيل قد اخر زمان,PRED
0010_warmal_19380527_0002_48,ممباچ دان ممهمکن سنديري سهاج.,ممباچ دان ممهکن سنديري سهاج,0.9224784731951524,ممباچ دان ممهکن سنديري سهاج,PRED
0010_warmal_19380527_0002_125,LITTLE LIVER PILLS,LITTLE LIVER PILLS,0.998160794970528,LITTLE LIVER PILLS,PRED
0010_warmal_19380527_0002_21,جادي مشهور کفد سموا اورڠ ملايو -,جادي مشهور کفدسموا اورڠ ملايو ,0.9540815254549724,جادي مشهور کفدسموا اورڠ ملايو ,PRED
