Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
0008_warmal_19380526_0002_126,دبايککي دچف چارا سکارڠ دڠن,دبايکكي دچف چارا سکرڠ دفن,0.940756245485175,دبايکكي دچف چارا سکرڠ دفن,PRED
0002_warmal_19380105_0002_151,$7.50,750,0.8539980045116659,750,PRED
0010_warmal_19380527_0002_10,جاتي اد ببراف بواه سهاج - سجاره,جاتي اد ببراف بواه سهاج  سجاره,0.9988027366574194,جاتي اد ببراف بواه سهاج  سجاره,PRED
0002_warmal_19380105_0002_88,اورڠ٢ تومفاڠن.,اورڠ٢ تومفاڠن,0.9677610963085252,اورڠ٢ تومفاڠن,PRED
0006_warmal_19380420_0002_12,دمکينله فيکران عيم فن زيلند يأيت,دمکينله فيکران عيم فن زيلند يأيت,0.9803984406682428,دمکينله فيکران عيم فن زيلند يأيت,PRED
0009_warmal_19380527_0001_49,5 سورتخبر٢ دان مجله.,5 سورتخبر٢ دان مجله,0.9895850829666707,5 سورتخبر٢ دان مجله,PRED
0005_warmal_19380420_0001_78,کسوساسن. جاڠن ترسڽوم ڤد موک يڠ,کسوساسن جاڠن ترسپوم ڤد موك يڠ,0.8389352220171046,کسوساسن جاڠن ترسپوم ڤد موك يڠ,PRED
0001_warmal_19380105_0001_72,ايت برباليک کفد مڠمبڠکن,ايت برباليک کفد مڠبڠکن,0.9912049523149551,ايت برباليک کفد مڠبڠکن,PRED
0009_warmal_19380527_0001_86,فاکيله کماهيران ايت مڠارڠکن,فاکيله کاهيران ايت مفارڠکن,0.9961954702364278,فاکيله کاهيران ايت مفارڠکن,PRED
0007_warmal_19380526_0001_107,ماو منريماڽ دڠن سبارڠ هرݢ دفاجق,ماو منزيماڽ دڠن سبارڠ هرݢ دفاجق,0.9190799832983972,ماو منزيماڽ دڠن سبارڠ هرݢ دفاجق,PRED
0004_warmal_19380301_0002_36,مک کتوا فلاين يڠ توا ايت فون,فک کتوا فلاين لڠ توا ليت فود,0.9573352140640866,فک کتوا فلاين لڠ توا ليت فود,PRED
0007_warmal_19380526_0001_59,ڽاموء کباڽقکن منومفڠ ڤول,چاموء کباڽقکن منونمڠ ڤول,0.7723561982969606,ڽاموء کباڽقکن منومفڠ ڤول,GT
0001_warmal_19380105_0001_121,مک اي تله دکلوارکن اوله احمد,مک اي الله دکلوارکن اوله احمد,0.8188845603877564,مک اي الله دکلوارکن اوله احمد,PRED
0006_warmal_19380420_0002_37,جرمني، ايتالي دان امريکا فرسکتوان,جرمني ايتالي دان امريکا فرسکتوان,0.9972796124320741,جرمني ايتالي دان امريکا فرسکتوان,PRED
0005_warmal_19380420_0001_97,سفاسڠ ݢلڠ کاکي دان دوا بنتوق چنچين.,س fasڠ ݢلڠ کاکي دان دوا بنتوق چنچين,0.7827065654771995,سفاسڠ ݢلڠ کاکي دان دوا بنتوق چنچين.,GT
0008_warmal_19380526_0002_19,ساي چوم مڠيڠتکن يڠ لوف دان,ساي چوم مڠيڠتکن يڠ لوف دان,0.9711430570404322,ساي چوم مڠيڠتکن يڠ لوف دان,PRED
0010_warmal_19380527_0002_109,دالم بهاس٢ بارة.,دالم بهاس٢ بارة,0.9925679139911685,دالم بهاس٢ بارة,PRED
0008_warmal_19380526_0002_106,9. ايسيڽ حکاية٢ لام اين کباڽقکنڽ,9 ايسين حكاية لام اين کبابقکنن,0.9792172543368417,9 ايسين حكاية لام اين کبابقکنن,PRED
0006_warmal_19380420_0002_15,ککوستن فرکارا ججاهن٢.,ککوستن فرکارا ججاهن٢,0.9891770642110189,ککوستن فرکارا ججاهن٢,PRED
0007_warmal_19380526_0001_108,ݢادي اوله کران بارڠ٢ ايت تيادبرهرݢ,ݢادي اوله کران بارڠ٢ ايت تيادبر هرݢ,0.9822960737343622,ݢادي اوله کران بارڠ٢ ايت تيادبر هرݢ,PRED
0005_warmal_19380420_0001_53,لمبت لاون کلق رهسيا کامو دبوک اوله,لمبت لاون کلق رهسيا کامو دبوک اوله,0.9942682321654746,لمبت لاون کلق رهسيا کامو دبوک اوله,PRED
0001_warmal_19380105_0001_62,اکن فرݢيله دڠن چهيا يڠ ݢيلڠ,اکن فراݢيله دڠن جهيا يڠ اݢيلڠ,0.9970612933222296,اکن فراݢيله دڠن جهيا يڠ اݢيلڠ,PRED
0007_warmal_19380526_0001_18,ادوهي! تيڤو ساڠت مضرة,ادوي تيڤو ساڠت مضررة,0.7901932635553174,ادوهي! تيڤو ساڠت مضرة,GT
0001_warmal_19380105_0001_7,فرمانڽ کن. الله تعالى تله,فرمانڽ کن م الله تعالی تله,0.800323315144161,فرمانڽ کن م الله تعالی تله,PRED
0002_warmal_19380105_0002_75,هندق منجالنکن موتوربس ماسوق,هندق منجالکن موتوربس ماسوق,0.9900290871867039,هندق منجالکن موتوربس ماسوق,PRED
0007_warmal_19380526_0001_80,ددنيا ترکجي داخرة مرانا,ددنيا ترکجي داخرة مرانا,0.9026729215850201,ددنيا ترکجي داخرة مرانا,PRED
0006_warmal_19380420_0002_47,ݢودوود سلون امفة بلس يڠ بهارو سمواڽ,ݢودوود سلون امفة بلس يڠ بهارو سمواڽ,0.8947888925457552,ݢودوود سلون امفة بلس يڠ بهارو سمواڽ,PRED
0010_warmal_19380527_0002_16,ملايو سفرت سڠ کنچيل، فأفندير،,ملايو سفرت سڠ کنچيل فأفندير,0.9944531046973075,ملايو سفرت سڠ کنچيل فأفندير,PRED
0004_warmal_19380301_0002_67,دان دبنتڠکن کفد فيليهن تيمباڠن,دان دبنتڠکن کفد فيليهن تيمباڠن,0.8751585819575908,دان دبنتڠکن کفد فيليهن تيمباڠن,PRED
0004_warmal_19380301_0002_24,دڠن ماره سراي برکات تيدقکه,دڠن ماره سراي بركات تيدقک,0.9557379584922369,دڠن ماره سراي بركات تيدقک,PRED
0002_warmal_19380105_0002_77,فاسر ݢون موتوربس کفوڽأنڽ کران,فاسر اݢون موتور بس کفويانڽ کراڽ,0.8067863415800467,فاسر اݢون موتور بس کفويانڽ کراڽ,PRED
0004_warmal_19380301_0002_22,فد سوات فاݢي سدڠ اي ماکن,ند سواتfaݢي سدڠ اي ماکن,0.8193648034407647,ند سواتfaݢي سدڠ اي ماکن,PRED
0004_warmal_19380301_0002_100,هوده دموک استريڽ ايت اياله,هوده دمرک اساتريڽ ايت ايلاله,0.9770381686908411,هوده دمرک اساتريڽ ايت ايلاله,PRED
0007_warmal_19380526_0001_101,$100 سهاج کرانڽ.,100 سهاج کرانڽ,0.971494738071584,100 سهاج کرانڽ,PRED
0010_warmal_19380527_0002_108,وايڠ بݢيمان باڽق ددفاتي,وايڠ بݢيمان بايق ددفاتي,0.9888309097368364,وايڠ بݢيمان بايق ددفاتي,PRED
0009_warmal_19380527_0001_80,فنوليس٢ڽ - استميوا جک بربحث,فنوليس٢ڽ استميواجک بربحث,0.5643998680322613,فنوليس٢ڽ - استميوا جک بربحث,GT
0004_warmal_19380301_0002_77,موک يڠ سبݢيتو هوده هڠݢ,موک يڠ سبݢيتو هوتِه هڠݢ,0.9491541019786377,موک يڠ سبݢيتو هوتِه هڠݢ,PRED
0006_warmal_19380420_0002_61,اکن ممباوا ماسيڠ٢ کراجأن ددالم,اکن ممباوا ماسيڠ٢ کراجأن ددالم,0.958765923400467,اکن ممباوا ماسيڠ٢ کراجأن ددالم,PRED
0007_warmal_19380526_0001_72,جک ترماکن ننتي چدرا,جک ترماکن ننتي چدرا,0.9799759393828801,جک ترماکن ننتي چدرا,PRED
0009_warmal_19380527_0001_17,ملايو بهاݢين لام تادي، سڠݢهفون,ملايو بهاݢين لام تادي سڠݢنفون,0.9874552264271184,ملايو بهاݢين لام تادي سڠݢنفون,PRED
0009_warmal_19380527_0001_95,ملايو اين کباڽقکن دباچ اوله اورڠ,ملايو اين کبابقکن دباچ اوله اورڠ,0.9964587706088011,ملايو اين کبابقکن دباچ اوله اورڠ,PRED
0006_warmal_19380420_0002_16,مک کتاڽ لاݢي جک هندق,مک کتاڽ لاݢي جک هندق,0.9115803622580412,مک کتاڽ لاݢي جک هندق,PRED
0001_warmal_19380105_0001_40,يڠاکن مڽببکن دوس٢ درايت تياداله,يڠاکن مڽپبيکن دوس٢ درايت تياداله,0.997493703993859,يڠاکن مڽپبيکن دوس٢ درايت تياداله,PRED
0009_warmal_19380527_0001_116,A 16,A16,0.8036026556017444,A16,PRED
0001_warmal_19380105_0001_10,درفد تانه کمدين فرمانڽ کفداڽ,درید تاته کمدين فرمانڽ کفداڽ,0.6727856603627347,درفد تانه کمدين فرمانڽ کفداڽ,GT
0001_warmal_19380105_0001_59,مريک يڠدحسابکن مک  اومة٢,مريک يڤد حسابکن مک اومة٢,0.867369351961365,مريک يڤد حسابکن مک اومة٢,PRED
0010_warmal_19380527_0002_24,بتولله کيت سنديري فوڽ -,بتوله کيت سنديري فوڽ ,0.9477573236202906,بتوله کيت سنديري فوڽ ,PRED
0001_warmal_19380105_0001_18,توهن لاين درڤد الله دان تياد اکو,توهن لاين درفد الله دان تياد اکو,0.9279493865540112,توهن لاين درفد الله دان تياد اکو,PRED
0002_warmal_19380105_0002_52,موتوبس فد ديواس ايت تيدق,موتوبس فد ديواس ايت ليتاق,0.75545371595175,موتوبس فد ديواس ايت تيدق,GT
0004_warmal_19380301_0002_107,لالو برتڽاله اي کفد استريڽ ايت,لالو برتاله اي کفد أسترين اوت,0.699731387384442,لالو برتڽاله اي کفد استريڽ ايت,GT
0002_warmal_19380105_0002_49,فول کڤد اورڠ٢ کمفوڠ يڠاکن براولڠ,فرل کفداورڠ٢ کمفووڠ يڠاکن بر اولڠ,0.868387461258494,فرل کفداورڠ٢ کمفووڠ يڠاکن بر اولڠ,PRED
0006_warmal_19380420_0002_51,سيڠافورا، ملاک، سرمبن، کوالا لمفور،,سيڠافورا ملاک سرمبن کوالا لمفور,0.9970337434456691,سيڠافورا ملاک سرمبن کوالا لمفور,PRED
0007_warmal_19380526_0001_109,سام سکالي.,سام سکالي,0.9946605709845571,سام سکالي,PRED
0001_warmal_19380105_0001_143,قيامة هڠݢ کلوار تيݢ ڤوله دجال,قيامة هڠݢ کلوار تيݢ فوله دجال,0.9864476509191149,قيامة هڠݢ کلوار تيݢ فوله دجال,PRED
0001_warmal_19380105_0001_129,اوله احمد، الطبراني دان الضياء,اوله احمد الطبراني دان الضياء,0.9940590065269557,اوله احمد الطبراني دان الضياء,PRED
0007_warmal_19380526_0001_49,بتاڤ تيدق ايوهي راکن,بتاڤ تيدق ايوهي راکن,0.8436533904984264,بتاڤ تيدق ايوهي راکن,PRED
0004_warmal_19380301_0002_38,سورتخبر٢ ايت دري ميجا توانڽ دان,سورتخبر٢ ايتادري ميجا توانڽ دان,0.8910251153857311,سورتخبر٢ ايتادري ميجا توانڽ دان,PRED
0001_warmal_19380105_0001_50,اکوله ممبري شفاعة ايت هڠݢ الله,اکوله ممبري شفاعة ايت هڠݢ الله,0.9810183722946888,اکوله ممبري شفاعة ايت هڠݢ الله,PRED
0006_warmal_19380420_0002_53,"BORNEO MOTORS, LTD.",BORNEO MOTORS LTD,0.9989706175239539,BORNEO MOTORS LTD,PRED
0005_warmal_19380420_0001_70,ڤکرجأن يڠتأ دسداهيڽ.,ڤکرجأن يڠتأ دسداهيڽ,0.9696822789068581,ڤکرجأن يڠتأ دسداهيڽ,PRED
0010_warmal_19380527_0002_65,کباڽقکن تيروان جوݢ کالو تيدق,کباڽتکن تيروان جوݢ کالو تيدق,0.9594813361744611,کباڽتکن تيروان جوݢ کالو تيدق,PRED
0002_warmal_19380105_0002_39,سهاج، اورڠ٢ ملايو فندودق,تهاج اورڠ٢ ملايو ندودق,0.8458064455906134,تهاج اورڠ٢ ملايو ندودق,PRED
0005_warmal_19380420_0001_28,سديکالا جوݢ اي برکهندقکن کڤد,سديکالا جوݢ اي برکهندقکن کڤد,0.9981076882714169,سديکالا جوݢ اي برکهندقکن کڤد,PRED
0008_warmal_19380526_0002_118,منانمکن فيکران ظالم، دان مضرة,منانکن فيکران ظالم دان مضرة,0.9982489980777107,منانکن فيکران ظالم دان مضرة,PRED
0006_warmal_19380420_0002_11,"برتوکر بارڠ٢ نݢريڽ ايت?"" -",برتوکر بارڠ٢ نݢريڽ ايت ,0.9974150678601608,برتوکر بارڠ٢ نݢريڽ ايت ,PRED
0007_warmal_19380526_0001_57,ڽاموء سنونجم سام ممبيلا,چامو سنونجم سام ممبيلا,0.721135752832107,ڽاموء سنونجم سام ممبيلا,GT
0008_warmal_19380526_0002_29,"2. ارتي فرسوراتن⹁ ميدان ""سورة""",2 ارتي فرسوراتن ميدان سورة,0.9880513429350991,2 ارتي فرسوراتن ميدان سورة,PRED
0008_warmal_19380526_0002_125,دڠن کماهوان سکارڠ. کالو,دڠن کماهوان سکارڠ  کلو,0.9813978793582253,دڠن کماهوان سکارڠ  کلو,PRED
0001_warmal_19380105_0001_128,درفد  سمره دان اي تله دکلوارکن,درڤد سمره دان اي تله دکلوارکن,0.978474646465072,درڤد سمره دان اي تله دکلوارکن,PRED
0008_warmal_19380526_0002_119,کمد فمباچڽ٢ - تتافي بسر ݢونڽ,کمد فمبچڽ  تتافي بسرݢونڽ,0.9480475319420458,کمد فمبچڽ  تتافي بسرݢونڽ,PRED
0001_warmal_19380105_0001_28,مک تنتوله تياد برداي ملينکن,مکک لنتولة تياد برداي ملينکن,0.5688183791749416,مک تنتوله تياد برداي ملينکن,GT
0001_warmal_19380105_0001_64,اومة٢ يڠلاين برکات اومة٢ اين تله,اومة٢ يڠلاين برکات اومة٢ اين تله,0.9827448361004523,اومة٢ يڠلاين برکات اومة٢ اين تله,PRED
0001_warmal_19380105_0001_44,سببڽ٢ درڤد هاتي دان جسدڽ).,سببڽ درفد هاني دان جسدڽ,0.59855242943617,سببڽ٢ درڤد هاتي دان جسدڽ).,GT
0010_warmal_19380527_0002_96,سفرت فڠارڠ٢ اتو فڽالين٢ زمان,سفرت ففارڠ ٢ اتو فڽالين ٢ زمان,0.9066912993657046,سفرت ففارڠ ٢ اتو فڽالين ٢ زمان,PRED
0009_warmal_19380527_0001_98,(سمبوڠنڽ فد موک 4),سونفنشف موک4,0.5104557177659876,(سمبوڠنڽ فد موک 4),GT
0005_warmal_19380420_0001_44,کامو).,کامو,0.9987493065404611,کامو,PRED
0001_warmal_19380105_0001_81,کتهويله هي مسلمين بهوا نبي,کتهويله هي مسلمين بهوا نبي,0.9662530442421253,کتهويله هي مسلمين بهوا نبي,PRED
0010_warmal_19380527_0002_55,دان فيهق چارا توا⹁ تيدق لالو کفد,دان فيهݢارا توا تيدق لالو کفد,0.8370337849960336,دان فيهݢارا توا تيدق لالو کفد,PRED
0004_warmal_19380301_0002_93,فرمفوان ايت سرت دچيومڽ تاڠن,فرمفوانا ايت سرت دچيومڽ لاڽن,0.8648051145452877,فرمفوانا ايت سرت دچيومڽ لاڽن,PRED
0010_warmal_19380527_0002_17,فأکادوق، لبي مالڠ، سي لونچي،,فأکادوق لبي مانڠ سي لونچي,0.9403105623019388,فأکادوق لبي مانڠ سي لونچي,PRED
0007_warmal_19380526_0001_43,دسببکن تيڤو سده ترمامه,دسبيکن تيڤو سده ترمامه,0.8947991274265543,دسبيکن تيڤو سده ترمامه,PRED
0001_warmal_19380105_0001_152,فول. دان اي تله کلوارکن فول,فول دان اي تله کلوارکن فول,0.9958555447672528,فول دان اي تله کلوارکن فول,PRED
0004_warmal_19380301_0002_11,ماهر.,ماهر,0.7770171255993402,ماهر.,GT
0001_warmal_19380105_0001_39,الله تله سوچيکن ديريڽ درڤد سݢل,الله تله سوچکن ديريڽ درڤد مݢل,0.9518468654803166,الله تله سوچکن ديريڽ درڤد مݢل,PRED
0004_warmal_19380301_0002_37,دڠن کتاکوتن مڠاليهکن سݢل,دڠن کتاکوان تڠاليهکن سݢر,0.9981020452880921,دڠن کتاکوان تڠاليهکن سݢر,PRED
0009_warmal_19380527_0001_74,هاروس اکن هيلڠ سهاج.,هاروس اکن هيلڠ سهاج,0.9503276401981152,هاروس اکن هيلڠ سهاج,PRED
0002_warmal_19380105_0002_114,لمفور. نصيب بايک اورڠ٢ تومفاڠن,لمفور نصيب بايک اورڠ٢ تومفاڠن,0.936840251874251,لمفور نصيب بايک اورڠ٢ تومفاڠن,PRED
0004_warmal_19380301_0002_76,مک ترچڠڠله حاکم٢ ايت مليهة,مک ترجاڤله حاکم٢ ايت مليهة,0.7713144114011753,مک ترچڠڠله حاکم٢ ايت مليهة,GT
0004_warmal_19380301_0002_98,فرکهويننڽ مک فروسيک تله,فرکهويننڽ مکڤ فروسيک تله,0.9161053586453728,فرکهويننڽ مکڤ فروسيک تله,PRED
0008_warmal_19380526_0002_7,ملايو اوله سبسر٢ فنديت ملايو يڠبراوسها دان برهمه تيڠݢي انچيء باتو - حروف فريڠݢي - حروف عرب,ملايو اوله سبسر٢ فنديت ملايو يڠبراوسها دان برهمه تيفݢي انچيء باتو  حروف فريݢي  حروف عرب,0.996811221407419,ملايو اوله سبسر٢ فنديت ملايو يڠبراوسها دان برهمه تيفݢي انچيء باتو  حروف فريݢي  حروف عرب,PRED
0002_warmal_19380105_0002_51,فون اورڠ٢ کمفوڠ ممبلي,فونا اورڠ٢ کمفوڠ يڠطي,0.9747906864295558,فونا اورڠ٢ کمفوڠ يڠطي,PRED
0002_warmal_19380105_0002_61,سورة ايت کفد توان فڠوس ترافيک,ستورة ايت کفد توان فڠوس ترافيک,0.9974156178490141,ستورة ايت کفد توان فڠوس ترافيک,PRED
0002_warmal_19380105_0002_26,باݢي مڽوکاکن کفد فندودق٢,بالأي قپوکاکن کفد فندودق٢,0.4767386717655847,باݢي مڽوکاکن کفد فندودق٢,GT
0008_warmal_19380526_0002_54,تاريخ فڠارڠ ايت هيدوف، چريتا,تاريخ فغارڠ ايت هيدوف چريتا,0.9203906690661046,تاريخ فغارڠ ايت هيدوف چريتا,PRED
0007_warmal_19380526_0001_35,اتو دچوري هرت دݢادي,اتو دچوري هرت دݢادي,0.9955445028577561,اتو دچوري هرت دݢادي,PRED
0001_warmal_19380105_0001_119,دان حديث اين تله دروايتکن,دان حديث اين تله دروايتکن,0.9850811824813883,دان حديث اين تله دروايتکن,PRED
0005_warmal_19380420_0001_90,بارڠ٢ تمباݢ سڤرت امس تله دچريتاکن,بارڠ٢ تمباݢ سڤرت امس تله دچريتاکن,0.9863585055677507,بارڠ٢ تمباݢ سڤرت امس تله دچريتاکن,PRED
0008_warmal_19380526_0002_17,مڠاجر، يڠ ساي هندق چاکفکن اين,مڠاجر يڠ ساي هندق چاکفکن اين,0.8881602985658631,مڠاجر يڠ ساي هندق چاکفکن اين,PRED
0009_warmal_19380527_0001_25,ملايو - هاڽ حال اورڠ٢ عرب,ملايو  هان حال اورڠ ٢ عرب,0.9451342205704218,ملايو  هان حال اورڠ ٢ عرب,PRED
0007_warmal_19380526_0001_113,تمبڠ کڤل.,تمبڠ کڤل,0.8828860512542134,تمبڠ کڤل,PRED
0008_warmal_19380526_0002_95,بواه کارڠن٢ يڠ اصل ملايو جاتي,بواه کارڠن٢ يڠ اصل ملايو جاني,0.9978691194252971,بواه کارڠن٢ يڠ اصل ملايو جاني,PRED
0007_warmal_19380526_0001_29,موک برچونتيڠ ارڠ بربادي,موک برچونتيڠ ارڠ بربادي,0.9167231035247053,موک برچونتيڠ ارڠ بربادي,PRED
0006_warmal_19380420_0002_20,اوله جماعه لمباݢ بڠسا٢ داتس ججاهن٢,اوله جماعه لمباݢڠسا٢ داتس ججاهن ٢,0.9981998579062362,اوله جماعه لمباݢڠسا٢ داتس ججاهن ٢,PRED
0001_warmal_19380105_0001_90,اورڠ٢ يهودي دان دجال مک الله,اورڠ٢ يهودي دان دجال مک الله,0.9556539231617062,اورڠ٢ يهودي دان دجال مک الله,PRED
0007_warmal_19380526_0001_69,ترکادڠ٢ تيڤوداڤت کتارا,ترکادڠ٢ تيڤو داڤت کتارا,0.9859529064021669,ترکادڠ٢ تيڤو داڤت کتارا,PRED
0007_warmal_19380526_0001_4,بهيا منيفو,بهيا منيفو,0.953199926756727,بهيا منيفو,PRED
0009_warmal_19380527_0001_69,سديکية٢، کالو دکمفولکن ماسيڠ٢,سديکية کالو دکمفوولکن ماسيڠ٢,0.9909111783877167,سديکية کالو دکمفوولکن ماسيڠ٢,PRED
UM-1963-08-14-01-34-Column-0-6,کمنترين لوار نݢري اندونيسيا,کسنن لون تکري اندرنيسيا,0.6672174682630304,کمنترين لوار نݢري اندونيسيا,GT
UM-1963-08-14-01-34-Column-0-12,تله مپتاکن فراسأن فواسهاتي,تله ميناکن فراسان دوليب س,0.6045974283737785,تله مپتاکن فراسأن فواسهاتي,GT
UM-1963-08-14-01-34-Column-0-18,هاري اين تنتڠ اڠݢوت٢,هالن اين تتڠ اهمکرت٢,0.7777660922241876,هاري اين تنتڠ اڠݢوت٢,GT
UM-1963-08-14-01-39-Column-1-13,فراستيوا ايت برلاکو فد,فيستوا ايت بولاکا فد,0.47510632170243106,فراستيوا ايت برلاکو فد,GT
UM-1963-08-14-01-39-Column-1-23,فوکل 2 دينهاري دلوار,فکل 2 دن بهري دليار,0.9419502785507298,فکل 2 دن بهري دليار,PRED
UM-1963-08-14-01-39-Column-1-32,کوءيل توق توين، دلوار,کيروبل توبق تولين دنورا,0.6353890353686431,کوءيل توق توين، دلوار,GT
UM-1963-08-14-01-39-Column-1-42,بندر هوي.,بندر مروي,0.7115098173674792,بندر هوي.,GT
UM-1963-08-14-03-19-Column-2-21,سيڠافورا 13 اوݢسة -,سيڠاڤارو 23 ابݢيس 19,0.7635402501699441,سيڠافورا 13 اوݢسة -,GT
UM-1963-08-14-03-19-Column-2-24,سرامي 20 اورڠ فکرج شريکة,سراي 20 اورڠ فکر جنيكة,0.8891405837988328,سراي 20 اورڠ فکر جنيكة,PRED
UM-1963-08-14-03-23-Column-3-14,اڠݢوت٢ لمباݢ تتف,اڠگون٢ لمياک تنف,0.689133256442888,اڠݢوت٢ لمباݢ تتف,GT
UM-1963-08-14-03-23-Column-3-37,"""فرتموان دسامودرا"" دتڠݢ",فرتووان دساموردا دنڠک,0.6722476955748484,"""فرتموان دسامودرا"" دتڠݢ",GT
UM-1963-08-14-03-32-Column-4-10,( نمار تاماو دسيرکن ),بمأن نا ملو دسياݢن,0.40112251534080706,( نمار تاماو دسيرکن ),GT
UM-1963-08-14-03-32-Column-4-23,مراس کسل ترهادف سيکف,مراس کسل رهادو سيک,0.7984335743028453,مراس کسل ترهادف سيکف,GT
UM-1963-08-14-04-26-Column-5-18,فرسکتوان ملنچرکن رنچاڠن٢ فمباڠونن لوار,فرسکتوان ملنجيرکن رنچاڠن٢ فمباڠون لوار,0.8683290745829976,فرسکتوان ملنجيرکن رنچاڠن٢ فمباڠون لوار,PRED
UM-1963-08-14-04-26-Column-5-35,بندر، دأيره تمرلوه، يڠ فد ساتو ماس دولو,بندر دايره تمرلوه يڠ فد ساتو ماس دولو,0.6427198805296336,بندر، دأيره تمرلوه، يڠ فد ساتو ماس دولو,GT
UM-1963-08-14-04-26-Column-5-51,دفنوهي اوله هوتن بلنتارا، دان ساتوڽ٢ دأيره,دفنوهي اوله هوتن بلنتارا دان ساتوڽ ٢داييره,0.7673711203085827,دفنوهي اوله هوتن بلنتارا، دان ساتوڽ٢ دأيره,GT
UM-1963-08-14-04-37-Column-6-33,همفير ساتو جوتا رڠݢية دان,هڠغير ساتوچونوا تڠݢيکه بل,0.8478158850279768,هڠغير ساتوچونوا تڠݢيکه بل,PRED
UM-1963-08-14-05-25-Column-7-6,فردباتن ايت تيمبول کتيک,فردياتن ايت تيسيلول کتک,0.7675194962857563,فردباتن ايت تيمبول کتيک,GT
UM-1963-08-14-05-25-Column-7-19,کسلامتن دالم نݢري سباپق,گسلاتن دالم تکري سباين,0.5747162913119069,کسلامتن دالم نݢري سباپق,GT
UM-1963-08-14-05-28-Column-8-2,لنمي ملنتيڠ,لنتي ملنتيڠ,0.742468294514908,لنمي ملنتيڠ,GT
UM-1963-08-14-05-28-Column-8-9,کمدين بليو ممبايڠکن,کمدين نبايختن بلير,0.7444353614701381,کمدين بليو ممبايڠکن,GT
UM-1963-08-14-05-28-Column-8-15,کمونکينن بهوا ککاچوان اکن,کمومينکين بهوا کالاچون اکن,0.6805162962593355,کمونکينن بهوا ککاچوان اکن,GT
UM-1963-08-14-05-28-Column-8-26,"""کيت جاڠن ميڠک بهوا""",کيت جاڤن مسڠک بهدا,0.9166497352117775,کيت جاڤن مسڠک بهدا,PRED
UM-1963-08-14-05-34-Column-9-4,اورڠ٢ کمفوڠ.,اور٢ کلموڠ,0.5852628761107623,اورڠ٢ کمفوڠ.,GT
UM-1963-08-14-06-17-Column-10-0,ملاک 13 اوݢسة – اورڠرامي,ملاك 13 اوکسی ب اورشي,0.8755744322996478,ملاك 13 اوکسی ب اورشي,PRED
UM-1963-08-14-06-17-Column-10-7,دان کالڠن٢ فوليتيک نݢري,دان کالڠن٢ فوليک نکري,0.9617586067671706,دان کالڠن٢ فوليک نکري,PRED
UM-1963-08-14-06-17-Column-10-40,عبدالماليک بن يوسف مپمبوڠ,عبدالالكيد بن يوسف ممبوڠ,0.5749183044387085,عبدالماليک بن يوسف مپمبوڠ,GT
UM-1963-08-14-06-20-Column-11-0,فنياݢ٢ رونچية,فنياک٢ رواجيه,0.8629769659290908,فنياک٢ رواجيه,PRED
UM-1963-08-14-06-20-Column-11-12,فولو فينڠ 13 اوݢسة - امل٢,فولو فيڠ اول سه ١١,0.7352294463248381,فولو فينڠ 13 اوݢسة - امل٢,GT
UM-1963-08-14-06-20-Column-11-16,فرنيݢان رونچية ملايو دري,فرينينان رونچيد ساروڠ,0.5013977509867397,فرنيݢان رونچية ملايو دري,GT
UM-1963-08-14-06-64-Column-12-26,کحاضران تڠکو کسيدڠ,کخانبران تڠکو کSEND,0.7551601896525258,کحاضران تڠکو کسيدڠ,GT
UM-1963-08-14-06-64-Column-12-34,کمونچق تله دصفتکنڽ سباݢي,کورنجي بله دصفکنن سباڽ,0.823272189440801,کورنجي بله دصفکنن سباڽ,PRED
UM-1963-08-14-08-1-Column-13-12,بريتيش دکسالي,بريتيش د کسالي,0.7849413389321049,بريتيش دکسالي,GT
UM-1963-08-14-08-1-Column-13-39,نݢارا فرسکتوان تانه ملايو اداله مڠالو٢ دان منجنجوڠ تينڠݢي,تڠاوا فرسکونان تاله ملايو ادله مال٢ دان ننجوجوڠ يڠڬي,0.6191746918770461,نݢارا فرسکتوان تانه ملايو اداله مڠالو٢ دان منجنجوڠ تينڠݢي,GT
UM-1963-08-14-09-4-Column-14-0,عثمان ماریکن,عتمان ماريڠ,0.6769598406416002,عثمان ماریکن,GT
UM-1963-08-14-09-4-Column-14-4,جوهن لومفة فاݢر,جوهن لومفة فاکر,0.9824110155705625,جوهن لومفة فاکر,PRED
UM-1963-08-14-09-4-Column-14-16,عثمان ماریکن، دري فويي,عمان ماریکن دري لومين,0.6817698236592036,عثمان ماریکن، دري فويي,GT
UM-1963-08-14-09-9-Column-15-0,يڠ سبنرڽ تتافي سهڠݢ اين,ک سينرن تنتي سهڠن اسن,0.5674409372489579,يڠ سبنرڽ تتافي سهڠݢ اين,GT
UM-1963-08-14-09-9-Column-15-9,"ماسيه بلوم دجواب "" ، کاتا أ.",ماسيه بلوم دحوبان 24 كات 10,0.8617240720735381,ماسيه بلوم دحوبان 24 كات 10,PRED
UM-1963-08-14-09-9-Column-15-20,ݢورچن.,کورجن,0.9505649394611593,کورجن,PRED
UM-1963-08-14-09-9-Column-15-32,واڠ سباڽق 2،000$ تله,رڠ سبابان 2000 $ تله,0.5523287878626502,واڠ سباڽق 2،000$ تله,GT
